"truth_kernel","rep","parameter","truth","mean","q025","median","q975","error","squared_error","ci_width","covered"
"mse",48,"K",0.524180588111021,0.53283605218974,0.418362288441431,0.528947782346053,0.668745946408304,0.00476719423503136,2.27261408745162e-05,0.250383657966874,TRUE
"mse",48,"alpha",1.89,1.85706501359763,1.82479974372375,1.85698931033354,1.88955825104235,-0.0330106896664595,0.00108970563225529,0.0647585073185997,FALSE
"mse",48,"d",0.03,0.039916320410638,0.0236329828323116,0.0389590409895669,0.0615443289705341,0.0089590409895669,8.02644154527399e-05,0.0379113461382225,TRUE
"mse",48,"rho",1.95928918754142,2.36907985711254,1.76015900524918,2.34349732024796,3.12003173112911,0.384208132706543,0.147615889237849,1.35987272587994,TRUE
"mse",48,"gamma",0.22,0.204921510516813,0.158455924849844,0.203973144615992,0.256484936389018,-0.0160268553840084,0.000256860093499918,0.0980290115391743,TRUE
"mse",49,"mu",0.074,0.0702776892955984,0.0620320251047159,0.0701596775744692,0.0791432628387776,-0.0038403224255308,1.47480763320348e-05,0.0171112377340617,TRUE
"mse",49,"K",0.524180588111021,0.527996820941348,0.443135162867504,0.525918983841301,0.624158341081553,0.00173839573027934,3.02201971505344e-06,0.181023178214049,TRUE
"mse",49,"alpha",1.89,1.90705587224813,1.88665074955638,1.90702014359581,1.92753600822177,0.0170201435958106,0.000289685288022013,0.0408852586653994,TRUE
"mse",49,"d",0.03,0.0252255531190122,0.0174066957388962,0.0248906020966217,0.0349020936522516,-0.00510939790337829,2.61059469350465e-05,0.0174953979133554,TRUE
"mse",49,"rho",1.95928918754142,1.7525706750008,1.52913415369229,1.74830770275761,1.99887493589112,-0.210981484783814,0.0445131869215827,0.469740782198826,TRUE
"mse",49,"gamma",0.22,0.248066009437542,0.221614344312362,0.247840345665861,0.27563560753514,0.0278403456658611,0.00077508484679463,0.0540212632227777,FALSE
"mse",50,"mu",0.074,0.0738060144322057,0.065346787316572,0.0736880789542771,0.0828833732921253,-0.000311921045722877,9.72947387648529e-08,0.0175365859755534,TRUE
"mse",50,"K",0.524180588111021,0.471782905984857,0.376863630982308,0.468793797162384,0.583135023675448,-0.0553867909486376,0.00306769661158809,0.20627139269314,TRUE
"mse",50,"alpha",1.89,1.92262472144275,1.89446079094169,1.9225655911177,1.95094807407758,0.0325655911176994,0.00106051772484518,0.0564872831358938,FALSE
"mse",50,"d",0.03,0.0320144778265323,0.0199348240599752,0.0313617562307658,0.0477335515811142,0.00136175623076585,1.85438003202961e-06,0.027798727521139,TRUE
"mse",50,"rho",1.95928918754142,1.98015248868566,1.59297505477019,1.96835096417277,2.43212746750006,0.00906177663134966,8.21157957164748e-05,0.839152412729873,TRUE
"mse",50,"gamma",0.22,0.221592357458929,0.184591305979744,0.221067089268029,0.261348444863884,0.00106708926802934,1.1386795059434e-06,0.07675713888414,TRUE
"mse",51,"mu",0.074,0.0721187708434241,0.0637613691994951,0.0720008093799374,0.0810950927533716,-0.0019991906200626,3.99676313534627e-06,0.0173337235538765,TRUE
"mse",51,"K",0.524180588111021,0.645394394352078,0.559847020616193,0.64369344672351,0.740089054815394,0.119512858612489,0.0142833233737287,0.180242034199202,FALSE
"mse",51,"alpha",1.89,1.82484468485578,1.80666416870023,1.82481397016764,1.84308566686698,-0.0651860298323614,0.00424921848530552,0.0364214981667466,FALSE
"mse",51,"d",0.03,0.0290950680928139,0.0217162394022051,0.0288489325511258,0.0378285266719526,-0.00115106744887419,1.32495627185773e-06,0.0161122872697474,TRUE
"mse",51,"rho",1.95928918754142,1.98904747184746,1.74349797484107,1.98451905956735,2.25883648500424,0.025229872025929,0.000636546442444753,0.515338510163172,TRUE
"mse",51,"gamma",0.22,0.220606487197753,0.197617893505581,0.220401229909087,0.244618687413549,0.000401229909086559,1.60985439945608e-07,0.0470007939079676,TRUE
"mse",52,"mu",0.074,0.0750027272258807,0.0664729965094089,0.0748848381275184,0.0841498821457938,0.00088483812751837,7.82938511910215e-07,0.0176768856363849,TRUE
"mse",52,"K",0.524180588111021,0.621227124277964,0.520377650907467,0.618730547925432,0.735660866589066,0.0945499598144103,0.0089396949009066,0.215283215681599,TRUE
"mse",52,"alpha",1.89,1.85437570657935,1.83441497142691,1.85434059402456,1.87441074370239,-0.0356594059754414,0.00127159323452134,0.0399957722754838,FALSE
"mse",52,"d",0.03,0.0247431596873508,0.0170192564356433,0.0244089383863237,0.0343212235336096,-0.00559106161367627,3.12599699679243e-05,0.0173019670979663,TRUE
"mse",52,"rho",1.95928918754142,1.76736811482032,1.54149530402048,1.76304753970871,2.01642136926567,-0.196241647832714,0.0385107843440991,0.474926065245197,TRUE
"mse",52,"gamma",0.22,0.24691891490965,0.220653757057238,0.246694693336847,0.274294973641737,0.0266946933368466,0.000712606652348282,0.0536412165844982,FALSE
"mse",53,"mu",0.074,0.0746327023098248,0.0661237992330692,0.0745147735389653,0.0837593864427985,0.000514773538965257,2.64991796418815e-07,0.0176355872097292,TRUE
"mse",53,"K",0.524180588111021,0.418189863120117,0.342064107021274,0.416049664245002,0.506027800941085,-0.108130923866019,0.0116922966961188,0.163963693919811,FALSE
"mse",53,"alpha",1.89,1.89225382785345,1.86430547822731,1.89219479672348,1.92036239137347,0.00219479672347611,4.81713265738147e-06,0.0560569131461581,TRUE
"mse",53,"d",0.03,0.0479419984999578,0.0312386708168546,0.0471577103287401,0.0690021855102161,0.0171577103287401,0.000294387023724954,0.0377635146933615,FALSE
"mse",53,"rho",1.95928918754142,2.30259113550412,1.76004838072294,2.28205382590373,2.95877892805459,0.32276463836231,0.104177011777153,1.19873054733165,TRUE
"mse",53,"gamma",0.22,0.196968003708318,0.156433247027825,0.196208513795998,0.241566054468354,-0.0237914862040015,0.000566034815795194,0.0851328074405292,TRUE
"mse",54,"mu",0.074,0.0748444336799317,0.066323711998471,0.0747265305841325,0.0839827159171147,0.000726530584132482,5.27846689679885e-07,0.0176590039186438,TRUE
"mse",54,"K",0.524180588111021,0.432372670330509,0.340940228153479,0.429323465939728,0.540604301864007,-0.0948571221712937,0.00899787362661974,0.199664073710528,TRUE
"mse",54,"alpha",1.89,1.92334406195333,1.8938732189687,1.9232804282336,1.9529917421295,0.0332804282335997,0.00110758690341178,0.0591185231608051,FALSE
"mse",54,"d",0.03,0.031043027842232,0.0186136929365732,0.0303144664593489,0.0475415919732824,0.000314466459348853,9.88891540554041e-08,0.0289278990367092,TRUE
"mse",54,"rho",1.95928918754142,1.77118546997334,1.44487707974994,1.76188719816617,2.14840734546645,-0.19740198937525,0.0389675454093064,0.703530265716502,TRUE
"mse",54,"gamma",0.22,0.245302624011748,0.207656841976848,0.244841148835879,0.285336810266619,0.0248411488358795,0.000617082675486315,0.0776799682897714,TRUE
"mse",55,"mu",0.074,0.0765272173550429,0.0679070758959739,0.0764093472961256,0.0857641058941271,0.00240934729612562,5.80495439334782e-06,0.0178570299981532,TRUE
"mse",55,"K",0.524180588111021,0.430988635936429,0.333999294288979,0.427510958153662,0.547186988796678,-0.0966696299573596,0.00934501735609283,0.213187694507699,TRUE
"mse",55,"alpha",1.89,1.93438435511866,1.90387167083749,1.93431727325937,1.96508695182486,0.0443172732593708,0.00196402070914575,0.0612152809873694,FALSE
"mse",55,"d",0.03,0.0290788009687112,0.0169082441113713,0.028317146223486,0.0455092271209398,-0.00168285377651399,2.83199683312739e-06,0.0286009830095685,TRUE
"mse",55,"rho",1.95928918754142,1.73464065521124,1.40444814799703,1.72487810805877,2.11837020712863,-0.234411079482648,0.0549485541842202,0.713922059131594,TRUE
"mse",55,"gamma",0.22,0.241719152027439,0.203502726792389,0.241231780829353,0.2824675691465,0.0212317808293526,0.000450788517185667,0.078964842354111,TRUE
"mse",56,"mu",0.074,0.0806850150181352,0.0718240446155386,0.0805672296335268,0.0901607356379715,0.00656722963352684,4.3128505059473e-05,0.0183366910224329,TRUE
"mse",56,"K",0.524180588111021,0.467229333947805,0.366708499260451,0.463809388409731,0.586605525542284,-0.0603711997012905,0.00364468175337309,0.219897026281834,TRUE
"mse",56,"alpha",1.89,1.89246835608571,1.86053921737937,1.89239495451994,1.92461447350754,0.00239495451994509,5.73580715260542e-06,0.0640752561281763,TRUE
"mse",56,"d",0.03,0.0369546232189359,0.0220926157932716,0.0360912912861802,0.0566363612454413,0.00609129128618018,3.71038295330945e-05,0.0345437454521697,TRUE
"mse",56,"rho",1.95928918754142,2.07887895682214,1.59940001221136,2.06118176428597,2.65620471656805,0.101892576744552,0.0103820971956445,1.05680470435669,TRUE
"mse",56,"gamma",0.22,0.212270229568553,0.170139955547701,0.21153780945628,0.258299949169784,-0.0084621905437196,7.16086687982175e-05,0.0881599936220834,TRUE
"mse",57,"mu",0.074,0.0761941702852147,0.0675939301416642,0.0760763023509139,0.0854112706060343,0.00207630235091388,4.31103145241052e-06,0.0178173404643701,TRUE
"mse",57,"K",0.524180588111021,0.476513201356205,0.356495189275636,0.471593046297624,0.623826715358228,-0.0525875418133976,0.00276544955397585,0.267331526082592,TRUE
"mse",57,"alpha",1.89,1.93319518841443,1.90031898274912,1.93311931309578,1.96629649704701,0.0431193130957777,0.0018592751618517,0.0659775142978856,FALSE
"mse",57,"d",0.03,0.028231159250539,0.0150907888798019,0.0272737492340422,0.0467409828920762,-0.00272625076595779,7.43244323888542e-06,0.0316501940122742,TRUE
"mse",57,"rho",1.95928918754142,1.76819974274808,1.38533302680111,1.75507610633193,2.22344097941371,-0.204213081209493,0.0417029825370748,0.838107952612604,TRUE
"mse",57,"gamma",0.22,0.239789164684131,0.196035205153767,0.239139914530593,0.286959903897106,0.0191399145305925,0.000366336328238388,0.0909246987433388,TRUE
"mse",58,"mu",0.074,0.0757033025640954,0.0671321620004383,0.0755854291946656,0.0848915172991254,0.0015854291946656,2.51358573129802e-06,0.0177593552986872,TRUE
"mse",58,"K",0.524180588111021,0.505574994692087,0.420255667221356,0.503370561761358,0.602913096127467,-0.0208100263496631,0.000433057196673673,0.182657428906111,TRUE
"mse",58,"alpha",1.89,1.87642758696408,1.85066165858736,1.87637551513496,1.90232784125211,-0.0136244848650366,0.000185626587837613,0.0516661826647429,TRUE
"mse",58,"d",0.03,0.0368365384149584,0.0250552051102493,0.0363268554634959,0.0514444680001528,0.00632685546349593,4.00291000559683e-05,0.0263892628899035,TRUE
"mse",58,"rho",1.95928918754142,2.1319494180431,1.74267599757445,2.12096797678166,2.58132718042358,0.161678789240235,0.0261400308901884,0.838651182849126,TRUE
"mse",58,"gamma",0.22,0.209867537244315,0.17706892213076,0.209419873402952,0.245006593978166,-0.010580126597048,0.000111939078809562,0.0679376718474054,TRUE
"mse",59,"mu",0.074,0.0687238313874272,0.0605720959002499,0.0686057316058476,0.0774965684947014,-0.0053942683941524,2.90981315081515e-05,0.0169244725944515,TRUE
"mse",59,"K",0.524180588111021,0.537429811465438,0.414724242633126,0.532954579097779,0.684868742570784,0.00877399098675724,7.69829178356973e-05,0.270144499937658,TRUE
"mse",59,"alpha",1.89,1.88959369833788,1.8587120849707,1.88952415055318,1.92067694159867,-0.000475849446822885,2.26432696041645e-07,0.0619648566279711,TRUE
"mse",59,"d",0.03,0.0258428413809258,0.0151591893709498,0.0251795519417939,0.0402363234215172,-0.00482044805820612,2.32367194818631e-05,0.0250771340505673,TRUE
"mse",59,"rho",1.95928918754142,1.79734828980563,1.44489786355929,1.78656988096102,2.20898640200436,-0.172719306580402,0.0298319588656148,0.764088538445072,TRUE
"mse",59,"gamma",0.22,0.221750153639266,0.184870161700592,0.221228941113918,0.261362896814952,0.00122894111391778,1.51029626147746e-06,0.0764927351143607,TRUE
"mse",60,"mu",0.074,0.0710722621073741,0.0627778029350252,0.070954260948983,0.0799862635045805,-0.00304573905101703,9.27652636689012e-06,0.0172084605695553,TRUE
"mse",60,"K",0.524180588111021,0.51120683100299,0.378119062401249,0.505527826977253,0.675838571834946,-0.0186527611337682,0.000347925497913415,0.297719509433697,TRUE
"mse",60,"alpha",1.89,1.93903491094264,1.90581829480718,1.93895789720714,1.97248096926613,0.0489578972071378,0.00239687569894467,0.0666626744589442,FALSE
"mse",60,"d",0.03,0.0228108410778451,0.0121071241320137,0.0220091283506323,0.038014785692684,-0.00799087164936775,6.38540297166692e-05,0.0259076615606702,TRUE
"mse",60,"rho",1.95928918754142,1.81110536508823,1.43232155534829,1.79863336982516,2.25856984445783,-0.160655817716258,0.0258102917660797,0.826248289109543,TRUE
"mse",60,"gamma",0.22,0.232730299563932,0.191105969428607,0.232113854755841,0.277598529400801,0.0121138547558408,0.000146745477045608,0.0864925599721941,TRUE
"mse",61,"mu",0.074,0.0727232681292291,0.0643281782123785,0.0726052856944214,0.0817371605812105,-0.00139471430557862,1.94522799418566e-06,0.017408982368832,TRUE
"mse",61,"K",0.524180588111021,0.55879951620142,0.446827065066251,0.555289676573608,0.690064134188003,0.0311090884625864,0.000967775384973028,0.243237069121752,TRUE
"mse",61,"alpha",1.89,1.84806268561143,1.81683704807912,1.8479907308542,1.87950149156773,-0.0420092691457956,0.0017647786941639,0.0626644434886181,FALSE
"mse",61,"d",0.03,0.0431657951148029,0.0272055776748834,0.0423482626690757,0.0636771616180611,0.0123482626690757,0.000152479590944489,0.0364715839431777,TRUE
"mse",61,"rho",1.95928918754142,2.67374149148561,1.91989262563004,2.63826091129227,3.62523183487344,0.67897172375085,0.4610026016532,1.7053392092434,TRUE
"mse",61,"gamma",0.22,0.168749283302209,0.125838874826981,0.167669253479809,0.217527395574274,-0.052330746520191,0.00273850703136049,0.0916885207472927,FALSE
"mse",62,"mu",0.074,0.0694912253340109,0.0612931091396034,0.0693731734091237,0.0783097789015248,-0.00462682659087628,2.14075243020398e-05,0.0170166697619214,TRUE
"mse",62,"K",0.524180588111021,0.463802091703411,0.350102758041491,0.459290026908791,0.602507463140759,-0.0648905612022301,0.00421078493314037,0.252404705099268,TRUE
"mse",62,"alpha",1.89,1.92897418392579,1.89559105618488,1.92889623910167,1.96259100693708,0.0388962391016698,0.00151291741625427,0.0669999507521937,FALSE
"mse",62,"d",0.03,0.0296129194597735,0.0166036871765216,0.0287433929535613,0.0474910323770561,-0.00125660704643875,1.57906126915951e-06,0.0308873452005345,TRUE
"mse",62,"rho",1.95928918754142,1.89085761126793,1.45398033055614,1.87469946001895,2.41707862052433,-0.0845897275224674,0.00715542200232528,0.963098289968186,TRUE
"mse",62,"gamma",0.22,0.211746094872961,0.1700591086651,0.211026639484289,0.257261706271226,-0.00897336051571104,8.0521198944922e-05,0.087202597606126,TRUE
"mse",63,"mu",0.074,0.0731748729097583,0.0647529076010109,0.0730569082922499,0.0822153702520869,-0.000943091707750102,8.89421969227003e-07,0.017462462651076,TRUE
"mse",63,"K",0.524180588111021,0.448985960415788,0.333911992041848,0.444168022281629,0.590805698852032,-0.0800125658293919,0.00640201069060278,0.256893706810184,TRUE
"mse",63,"alpha",1.89,1.94307726437988,1.9082284441987,1.94299398753734,1.97818091325604,0.052993987537342,0.00280836271510796,0.0699524690573332,FALSE
"mse",63,"d",0.03,0.0301732850468331,0.0164407393844856,0.0292097196925958,0.0493056314798946,-0.000790280307404218,6.24542964270905e-07,0.032864892095409,TRUE
"mse",63,"rho",1.95928918754142,1.98056046749115,1.47250545572206,1.95926666914351,2.60682732963922,-2.25183979079002e-05,5.07078244338525e-10,1.13432187391716,TRUE
"mse",63,"gamma",0.22,0.201299153626304,0.156280093420078,0.200386043228243,0.251225181878878,-0.0196139567717572,0.000384707300244361,0.0949450884587996,TRUE
"mse",64,"mu",0.074,0.0813725789521353,0.0724731073789829,0.081254826262607,0.0908863724647001,0.007254826262607,5.26325041006122e-05,0.0184132650857172,TRUE
"mse",64,"K",0.524180588111021,0.507051640347177,0.424001000775197,0.5049754359727,0.601404517400662,-0.0192051521383209,0.00036883786865605,0.177403516625465,TRUE
"mse",64,"alpha",1.89,1.89084814115716,1.86560402881419,1.89079799737749,1.91621888613354,0.000797997377488313,6.36799814478225e-07,0.0506148573193543,TRUE
"mse",64,"d",0.03,0.037230255415971,0.0257556909922296,0.0367563933717698,0.0513294766235699,0.00675639337176981,4.5648851394095e-05,0.0255737856313403,TRUE
"mse",64,"rho",1.95928918754142,2.33415289970783,1.88614014632443,2.32078170498257,2.85552008234536,0.361492517441149,0.13067684016594,0.969379936020933,TRUE
"mse",64,"gamma",0.22,0.194998142286759,0.162267403922934,0.194500783582575,0.23035222734699,-0.0254992164174246,0.000650210037902654,0.0680848234240558,TRUE
"mse",65,"mu",0.074,0.0707927393498195,0.0625147380136235,0.0706747150283344,0.0796905183099752,-0.00332528497166557,1.10575201427849e-05,0.0171757802963517,TRUE
"mse",65,"K",0.524180588111021,0.412832913069411,0.32582495968121,0.409942504988272,0.515762930378038,-0.11423808312275,0.0130503396355603,0.189937970696828,FALSE
"mse",65,"alpha",1.89,1.93434236474867,1.90303383848641,1.93427238980959,1.96585226651992,0.0442723898095896,0.00196004449945225,0.0628184280335149,FALSE
"mse",65,"d",0.03,0.0405492507711268,0.0246580913118969,0.0396652407969198,0.0613705737896876,0.00966524079691983,9.34168796624436e-05,0.0367124824777908,TRUE
"mse",65,"rho",1.95928918754142,2.13999363580852,1.62473984786218,2.11998126142701,2.76608048379162,0.160692073885586,0.0258219426096507,1.14134063592944,TRUE
"mse",65,"gamma",0.22,0.20342537523925,0.161100601319893,0.202635097483451,0.249976917201073,-0.0173649025165494,0.000301539839409265,0.0888763158811804,TRUE
"mse",66,"mu",0.074,0.0783675723517048,0.069640458113433,0.0782497515240465,0.087710480528163,0.0042497515240465,1.80603880161355e-05,0.01807002241473,TRUE
"mse",66,"K",0.524180588111021,0.529320577102657,0.423230476999497,0.525994238785276,0.653694398726466,0.00181365067425465,3.28932876822435e-06,0.230463921726969,TRUE
"mse",66,"alpha",1.89,1.90594386928659,1.87932300003523,1.90588955931121,1.932706427039,0.0158895593112125,0.00025247809510454,0.0533834270037659,TRUE
"mse",66,"d",0.03,0.0267829268502181,0.0163726730957379,0.0261897581587428,0.0405049936091365,-0.00381024184125723,1.45179428888673e-05,0.0241323205133986,TRUE
"mse",66,"rho",1.95928918754142,1.79112700882244,1.50001943020619,1.78391130239845,2.12149879181927,-0.175377885142971,0.0307574025972211,0.62147936161308,TRUE
"mse",66,"gamma",0.22,0.25739218697692,0.222133543031801,0.257018695082361,0.294554105006526,0.037018695082361,0.00137038378560082,0.0724205619747248,FALSE
"mse",67,"mu",0.074,0.071682926061631,0.0633502400227967,0.0715649069676941,0.0806350159154277,-0.00243509303230589,5.92967807598471e-06,0.017284775892631,TRUE
"mse",67,"K",0.524180588111021,0.595157513582341,0.489129958672257,0.592247857762042,0.717091560793431,0.0680672696510207,0.00463315319774477,0.227961602121174,TRUE
"mse",67,"alpha",1.89,1.81988385309049,1.79187741026852,1.81982302301788,1.84806038591057,-0.0701769769821208,0.00492480809834911,0.0561829756420507,FALSE
"mse",67,"d",0.03,0.0439237726259223,0.029346020972464,0.0432740630907461,0.0621066891995356,0.0132740630907461,0.000176200750937108,0.0327606682270716,TRUE
"mse",67,"rho",1.95928918754142,2.74043903133367,2.02680424517219,2.7099776808922,3.62327272364399,0.750688493350777,0.56353321404926,1.5964684784718,FALSE
"mse",67,"gamma",0.22,0.164416478019625,0.125696106283567,0.163513328459534,0.20802738266479,-0.0564866715404656,0.00319074406172044,0.0823312763812227,FALSE
"mse",68,"mu",0.074,0.0704854408506853,0.0622268603412784,0.0703674281006565,0.0793638553037333,-0.00363257189934353,1.31955786039003e-05,0.0171369949624549,TRUE
"mse",68,"K",0.524180588111021,0.512870681484133,0.414507575751735,0.509937559219924,0.627324338977168,-0.0142430288910971,0.000202863871992626,0.212816763225433,TRUE
"mse",68,"alpha",1.89,1.883537055591,1.85519445634721,1.88347647716618,1.91204619698426,-0.00652352283381807,4.25563501633458e-05,0.0568517406370503,TRUE
"mse",68,"d",0.03,0.0389959096513135,0.025320064344683,0.0383350375079834,0.0563465529813597,0.00833503750798344,6.94728502594909e-05,0.0310264886366767,TRUE
"mse",68,"rho",1.95928918754142,2.39226423926373,1.81761503400669,2.37000704694364,3.09016772704309,0.410717859402217,0.168689160031939,1.2725526930364,TRUE
"mse",68,"gamma",0.22,0.178423668560493,0.14061522713647,0.177661388272462,0.220328538233568,-0.0423386117275378,0.0017925580430152,0.0797133110970988,TRUE
"mse",69,"mu",0.074,0.0810737340973638,0.0721915416678484,0.0809559822767449,0.0905703522039762,0.00695598227674493,4.83856894343896e-05,0.0183788105361278,TRUE
"mse",69,"K",0.524180588111021,0.456990248546087,0.382328037313134,0.455128931795156,0.541783574373043,-0.0690516563158654,0.00476813123996439,0.159455537059909,TRUE
"mse",69,"alpha",1.89,1.95000569402256,1.92550331860432,1.9499588053451,1.97462083746629,0.0599588053451037,0.00359505833841203,0.049117518861973,FALSE
"mse",69,"d",0.03,0.030201729321805,0.0207990187836568,0.0298018883964145,0.0418212665550867,-0.000198111603585464,3.92482074752039e-08,0.0210222477714299,TRUE
"mse",69,"rho",1.95928918754142,1.91707512227086,1.63454956305186,1.91078119676036,2.23366515580935,-0.0485079907810593,0.00235302516961533,0.599115592757489,TRUE
"mse",69,"gamma",0.22,0.233016342097162,0.204107982237787,0.232719903420293,0.263429761794497,0.0127199034202934,0.000161795943021593,0.0593217795567097,TRUE
"mse",70,"mu",0.074,0.0690953932980539,0.0609211411428187,0.0689773159769287,0.0778903775434015,-0.00502268402307131,2.52273547956158e-05,0.0169692364005828,TRUE
"mse",70,"K",0.524180588111021,0.595336011309492,0.479150039533545,0.591802157786178,0.730923341223482,0.0676215696751569,0.0045726766853321,0.251773301689937,TRUE
"mse",70,"alpha",1.89,1.87145274452013,1.84226121627589,1.8713888993438,1.90082407132869,-0.0186111006562022,0.00034637306763529,0.0585628550527979,TRUE
"mse",70,"d",0.03,0.0336151739234973,0.02151029472101,0.0330021246632662,0.0491332277967568,0.00300212466326625,9.01275249379149e-06,0.0276229330757467,TRUE
"mse",70,"rho",1.95928918754142,2.37176528154251,1.8393969326506,2.35273406623928,3.0092419558623,0.393444878697855,0.15479887257357,1.1698450232117,TRUE
"mse",70,"gamma",0.22,0.189373555909027,0.151742793199115,0.18868240400528,0.230697873089459,-0.0313175959947198,0.00098079181888849,0.0789550798903437,TRUE
"mse",71,"mu",0.074,0.0701205216677047,0.0618835798915894,0.0700024800357122,0.0789775979397011,-0.00399751996428781,1.59801658648796e-05,0.0170940180481116,TRUE
"mse",71,"K",0.524180588111021,0.509729407285132,0.427585163472909,0.507712213349121,0.602845270263186,-0.0164683747619001,0.000271207367298388,0.175260106790278,TRUE
"mse",71,"alpha",1.89,1.87741619817242,1.85268584742362,1.87736744655897,1.90226848846797,-0.0126325534410328,0.000159581406440549,0.0495826410443443,TRUE
"mse",71,"d",0.03,0.0425888778124048,0.0299156383396421,0.0420934703172784,0.0580015520314001,0.0120934703172784,0.000146252024314895,0.028085913691758,TRUE
"mse",71,"rho",1.95928918754142,2.66807691723549,2.06452919674598,2.64630360453503,3.39191501053334,0.687014416993608,0.471988809157067,1.32738581378736,FALSE
"mse",71,"gamma",0.22,0.165753857466741,0.132271724713178,0.165094991324318,0.202772377345497,-0.0549050086756816,0.00301455997767667,0.0705006526323196,FALSE
"mse",72,"mu",0.074,0.0830163409364931,0.0740236607783633,0.0828986171419864,0.0926225922962213,0.00889861714198636,7.91853870396536e-05,0.018598931517858,FALSE
"mse",72,"K",0.524180588111021,0.461958143550658,0.337073360842284,0.456377953174905,0.617880452160035,-0.0678026349361159,0.00459719730428021,0.28080709131775,TRUE
"mse",72,"alpha",1.89,1.91180757981126,1.87679515275922,1.91172264876634,1.94708322367939,0.0217226487663409,0.000471873469425811,0.0702880709201728,TRUE
"mse",72,"d",0.03,0.0254473035522356,0.0128775724967136,0.0244395914204765,0.0436787260828855,-0.00556040857952352,3.09181435712388e-05,0.0308011535861719,TRUE
"mse",72,"rho",1.95928918754142,1.66120064904063,1.30135478392147,1.6488602184242,2.08910295109007,-0.310428969117218,0.0963661448671789,0.787748167168595,TRUE
"mse",72,"gamma",0.22,0.246150213103783,0.201183871312356,0.245493686485453,0.294566988920539,0.025493686485453,0.000649928050618569,0.0933831176081828,TRUE
"mse",73,"mu",0.074,0.075250221199351,0.0667059985991504,0.0751323420922681,0.0844117199643206,0.00113234209226809,1.28219861392208e-06,0.0177057213651702,TRUE
"mse",73,"K",0.524180588111021,0.45863646148456,0.367817073293189,0.455827959259858,0.564884960186416,-0.0683526288511628,0.00467208187086482,0.197067886893228,TRUE
"mse",73,"alpha",1.89,1.90685553500521,1.87901504314668,1.9067971762228,1.93485309165127,0.0167971762228007,0.000282145129059823,0.0558380485045944,TRUE
"mse",73,"d",0.03,0.0306806270285372,0.0192261488805223,0.0300681245180565,0.0455497021971379,6.81245180565067e-05,4.6409499604313e-09,0.0263235533166156,TRUE
"mse",73,"rho",1.95928918754142,1.78170189479866,1.47310676873629,1.77349517456706,2.13509940821783,-0.185794012974364,0.034519415257118,0.661992639481539,TRUE
"mse",73,"gamma",0.22,0.239925843500614,0.205430626361143,0.239523965283074,0.276490528879493,0.0195239652830735,0.00038118522037466,0.0710599025183501,TRUE
"mse",74,"mu",0.074,0.0856594468721247,0.0765189887425502,0.0855417730619291,0.095412262226711,0.0115417730619291,0.000133212525413072,0.0188932734841608,FALSE
"mse",74,"K",0.524180588111021,0.49420644713948,0.392950240392594,0.490950526123728,0.613376509886466,-0.0332300619872931,0.00110423701967934,0.220426269493871,TRUE
"mse",74,"alpha",1.89,1.87131395750032,1.84067534507189,1.87124483622748,1.90215330064903,-0.0187551637725221,0.000351756168134124,0.0614779555771414,TRUE
"mse",74,"d",0.03,0.03947078935634,0.0236652743114685,0.0385635457303592,0.0603394081358202,0.00856354573035915,7.33343154759525e-05,0.0366741338243517,TRUE
"mse",74,"rho",1.95928918754142,2.13903173347813,1.66030946204468,2.12197702402712,2.71193503433755,0.162687836485695,0.0264673321403964,1.05162557229287,TRUE
"mse",74,"gamma",0.22,0.228380242218745,0.18417851433369,0.227661568709577,0.276390212886773,0.00766156870957746,5.86996350915764e-05,0.0922116985530835,TRUE
"mse",75,"mu",0.074,0.0680368689100775,0.0599288738336431,0.0679187845170097,0.0767660532333846,-0.00608121548299029,3.69811817505608e-05,0.0168371793997415,TRUE
"mse",75,"K",0.524180588111021,0.637599434001845,0.510917075909619,0.633666856006533,0.78588947484331,0.109486267895512,0.0119872428576877,0.274972398933692,TRUE
"mse",75,"alpha",1.89,1.87047662228604,1.84380938541706,1.8704214752273,1.89729002154882,-0.019578524772695,0.00038331863227503,0.0534806361317681,TRUE
"mse",75,"d",0.03,0.0264920310262839,0.0165846654257144,0.0259551638884188,0.0393937310885423,-0.00404483611158124,1.63606991695516e-05,0.022809065662828,TRUE
"mse",75,"rho",1.95928918754142,1.92873876590242,1.59092955500516,1.91964286376995,2.31623204595309,-0.0396463237714719,0.00157183098859238,0.725302490947928,TRUE
"mse",75,"gamma",0.22,0.228766651848068,0.194512735284278,0.228338995231503,0.26523810699621,0.00833899523150283,6.9538841471027e-05,0.0707253717119324,TRUE
"mse",76,"mu",0.074,0.079398935354741,0.0706116445414544,0.0792811206193711,0.0888016069059321,0.00528112061937111,2.78902349963467e-05,0.0181899623644777,TRUE
"mse",76,"K",0.524180588111021,0.657726616219796,0.506567648462269,0.652170922812085,0.839598359689936,0.127990334701063,0.0163815257768902,0.333030711227667,TRUE
"mse",76,"alpha",1.89,1.89641533598201,1.8667691500095,1.89635045548481,1.92624435393021,0.0063504554848115,4.03282848645725e-05,0.0594752039207089,TRUE
"mse",76,"d",0.03,0.0230055157188997,0.0134409018701079,0.0224021669515003,0.0359462944752326,-0.00759783304849969,5.77270670328741e-05,0.0225053926051247,TRUE
