"truth_kernel","fitted_kernel","rep","catalogue_seed","fit_seed","n_fit","runtime_minutes","fit_status","converged","hit_max","inla_failure","nan_inf_logl","vb_aborted","n_iter","min_sd","degenerate","status","error","file"
"mse","rate_state",89,2089,1000567,3792,13.140240351359,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00693673799637058,FALSE,"fitted",NA,"rep_0089_fit_rate_state.rds"
"mse","ou",90,2090,1000568,2700,1.76491136550903,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,23,0.00720729008181795,FALSE,"fitted",NA,"rep_0090_fit_ou.rds"
"mse","mse",90,2090,1000569,2700,2.41547403335571,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,25,0.00718636862222147,FALSE,"fitted",NA,"rep_0090_fit_mse.rds"
"mse","rate_state",90,2090,1000570,2700,8.19799218177795,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00920914299754618,FALSE,"fitted",NA,"rep_0090_fit_rate_state.rds"
"mse","ou",91,2091,1000571,5316,7.54544141689936,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,44,0.00524986672231892,FALSE,"fitted",NA,"rep_0091_fit_ou.rds"
"mse","mse",91,2091,1000572,5316,10.9424221158028,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,44,0.0052352739047629,FALSE,"fitted",NA,"rep_0091_fit_mse.rds"
"mse","rate_state",91,2091,1000573,5316,19.8507682998975,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,9.20509099176236e-101,TRUE,"fitted",NA,"rep_0091_fit_rate_state.rds"
"mse","ou",92,2092,1000574,6695,12.7883683641752,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,48,0.00436685570089192,FALSE,"fitted",NA,"rep_0092_fit_ou.rds"
"mse","mse",92,2092,1000575,6695,16.8739941159884,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,47,0.00434491268260746,FALSE,"fitted",NA,"rep_0092_fit_mse.rds"
"mse","rate_state",92,2092,1000576,6695,31.1340722163518,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00982452667754254,FALSE,"fitted",NA,"rep_0092_fit_rate_state.rds"
"mse","ou",93,2093,1000577,3300,2.98100210030874,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,32,0.00634950861598271,FALSE,"fitted",NA,"rep_0093_fit_ou.rds"
"mse","mse",93,2093,1000578,3300,4.10518184900284,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,30,0.00637515079680834,FALSE,"fitted",NA,"rep_0093_fit_mse.rds"
"mse","rate_state",93,2093,1000579,3300,10.3487818479538,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00697460735423134,FALSE,"fitted",NA,"rep_0093_fit_rate_state.rds"
"mse","ou",94,2094,1000580,6228,9.90827658176422,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,43,0.00468960070764292,FALSE,"fitted",NA,"rep_0094_fit_ou.rds"
"mse","mse",94,2094,1000581,6228,13.3563342491786,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,43,0.00468316065564109,FALSE,"fitted",NA,"rep_0094_fit_mse.rds"
"mse","rate_state",94,2094,1000582,6228,27.4277477145195,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,9.00648739406578e-60,TRUE,"fitted",NA,"rep_0094_fit_rate_state.rds"
"mse","ou",95,2095,1000583,1999,1.34148921569188,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,23,0.00802523296334023,FALSE,"fitted",NA,"rep_0095_fit_ou.rds"
"mse","mse",95,2095,1000584,1999,1.78758318424225,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,25,0.00802565818715904,FALSE,"fitted",NA,"rep_0095_fit_mse.rds"
"mse","rate_state",95,2095,1000585,1999,6.49894828399022,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0135143489695869,FALSE,"fitted",NA,"rep_0095_fit_rate_state.rds"
"mse","ou",96,2096,1000586,2581,1.8142328341802,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,24,0.00723554855931163,FALSE,"fitted",NA,"rep_0096_fit_ou.rds"
"mse","mse",96,2096,1000587,2581,2.36301228602727,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,26,0.0072381449212461,FALSE,"fitted",NA,"rep_0096_fit_mse.rds"
"mse","rate_state",96,2096,1000588,2581,8.24981733560562,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00711661814067214,FALSE,"fitted",NA,"rep_0096_fit_rate_state.rds"
"mse","ou",97,2097,1000589,1966,1.20485743284225,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,21,0.00801544008460958,FALSE,"fitted",NA,"rep_0097_fit_ou.rds"
"mse","mse",97,2097,1000590,1966,2.05471546649933,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,30,0.00804467781188726,FALSE,"fitted",NA,"rep_0097_fit_mse.rds"
"mse","rate_state",97,2097,1000591,1966,6.04818853537242,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00943945515860355,FALSE,"fitted",NA,"rep_0097_fit_rate_state.rds"
"mse","ou",98,2098,1000592,1714,1.0697940826416,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,21,0.00846438014685248,FALSE,"fitted",NA,"rep_0098_fit_ou.rds"
"mse","mse",98,2098,1000593,1714,1.68465581734975,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,28,0.00853074393212548,FALSE,"fitted",NA,"rep_0098_fit_mse.rds"
"mse","rate_state",98,2098,1000594,1714,5.3086181640625,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,3.2119581607848e-08,TRUE,"fitted",NA,"rep_0098_fit_rate_state.rds"
"mse","ou",99,2099,1000595,4517,5.82018298308055,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,41,0.00526045515581695,FALSE,"fitted",NA,"rep_0099_fit_ou.rds"
"mse","mse",99,2099,1000596,4517,7.34396988153458,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,39,0.0052531168133946,FALSE,"fitted",NA,"rep_0099_fit_mse.rds"
"mse","rate_state",99,2099,1000597,4517,16.1391505360603,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00733845413786807,FALSE,"fitted",NA,"rep_0099_fit_rate_state.rds"
"mse","ou",100,2100,1000598,3438,3.09457411766052,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,31,0.00664973284991799,FALSE,"fitted",NA,"rep_0100_fit_ou.rds"
"mse","mse",100,2100,1000599,3438,4.25080223083496,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,27,0.00660155745725018,FALSE,"fitted",NA,"rep_0100_fit_mse.rds"
"mse","rate_state",100,2100,1000600,3438,11.357508567969,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0111199489207121,FALSE,"fitted",NA,"rep_0100_fit_rate_state.rds"
"rate_state","ou",1,3001,1000601,1885,1.41492036581039,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,26,0.00813992051856456,FALSE,"fitted",NA,"rep_0001_fit_ou.rds"
"rate_state","mse",1,3001,1000602,1885,5.91758563518524,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00814121519356028,FALSE,"fitted",NA,"rep_0001_fit_mse.rds"
"rate_state","rate_state",1,3001,1000603,1885,1.37827154795329,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,23,0.00820115997182382,FALSE,"fitted",NA,"rep_0001_fit_rate_state.rds"
"rate_state","ou",2,3002,1000604,3876,4.4344731648763,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,36,0.00592434206870419,FALSE,"fitted",NA,"rep_0002_fit_ou.rds"
"rate_state","mse",2,3002,1000605,3876,15.0198120514552,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00591888333541707,FALSE,"fitted",NA,"rep_0002_fit_mse.rds"
"rate_state","rate_state",2,3002,1000606,3876,4.94029440085093,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,34,0.00594962025331555,FALSE,"fitted",NA,"rep_0002_fit_rate_state.rds"
"rate_state","ou",3,3003,1000607,2203,1.78801678419113,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,29,0.0073406762897917,FALSE,"fitted",NA,"rep_0003_fit_ou.rds"
"rate_state","mse",3,3003,1000608,2203,3.79546981652578,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,52,0.00733531897005062,FALSE,"fitted",NA,"rep_0003_fit_mse.rds"
"rate_state","rate_state",3,3003,1000609,2203,1.75403486887614,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,25,0.0073904511469922,FALSE,"fitted",NA,"rep_0003_fit_rate_state.rds"
"rate_state","ou",4,3004,1000610,3518,3.73454501628876,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,34,0.00592769356876856,FALSE,"fitted",NA,"rep_0004_fit_ou.rds"
"rate_state","mse",4,3004,1000611,3518,4.77199123303096,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,37,0.00591966965603386,FALSE,"fitted",NA,"rep_0004_fit_mse.rds"
"rate_state","rate_state",4,3004,1000612,3518,4.11524818340937,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,33,0.00594979125211768,FALSE,"fitted",NA,"rep_0004_fit_rate_state.rds"
"rate_state","ou",5,3005,1000613,1873,1.41154488325119,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,26,0.00818286292637681,FALSE,"fitted",NA,"rep_0005_fit_ou.rds"
"rate_state","mse",5,3005,1000614,1873,6.22930635213852,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00816169594619252,FALSE,"fitted",NA,"rep_0005_fit_mse.rds"
"rate_state","rate_state",5,3005,1000615,1873,1.30461229880651,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,22,0.00827199034764432,FALSE,"fitted",NA,"rep_0005_fit_rate_state.rds"
"rate_state","ou",6,3006,1000616,15330,57.3390540838242,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,51,0.0029797412102694,FALSE,"fitted",NA,"rep_0006_fit_ou.rds"
"rate_state","mse",6,3006,1000617,15330,165.405810030301,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,85,0.00285483769855016,FALSE,"fitted",NA,"rep_0006_fit_mse.rds"
"rate_state","rate_state",6,3006,1000618,15330,77.2420829335849,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,55,0.00285628230868019,FALSE,"fitted",NA,"rep_0006_fit_rate_state.rds"
"rate_state","ou",7,3007,1000619,1360,0.97576516866684,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,21,0.00917031335087638,FALSE,"fitted",NA,"rep_0007_fit_ou.rds"
"rate_state","mse",7,3007,1000620,1360,2.23008695046107,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,45,0.00930084922513736,FALSE,"fitted",NA,"rep_0007_fit_mse.rds"
"rate_state","rate_state",7,3007,1000621,1360,0.893476382891337,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,18,0.00941454262470706,FALSE,"fitted",NA,"rep_0007_fit_rate_state.rds"
"rate_state","ou",8,3008,1000622,3118,3.20262929995855,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,34,0.00660648742827016,FALSE,"fitted",NA,"rep_0008_fit_ou.rds"
"rate_state","mse",8,3008,1000623,3118,4.59196218252182,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,39,0.0065692672169259,FALSE,"fitted",NA,"rep_0008_fit_mse.rds"
"rate_state","rate_state",8,3008,1000624,3118,3.62787573337555,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,33,0.00657578496875907,FALSE,"fitted",NA,"rep_0008_fit_rate_state.rds"
"rate_state","ou",9,3009,1000625,2157,1.81379013458888,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,28,0.00748767785371701,FALSE,"fitted",NA,"rep_0009_fit_ou.rds"
"rate_state","mse",9,3009,1000626,2157,2.77090415159861,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,35,0.0075204688879893,FALSE,"fitted",NA,"rep_0009_fit_mse.rds"
"rate_state","rate_state",9,3009,1000627,2157,1.90519534746806,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,26,0.00755832033064457,FALSE,"fitted",NA,"rep_0009_fit_rate_state.rds"
"rate_state","ou",10,3010,1000628,4286,5.01747336387634,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,34,0.00571852198875245,FALSE,"fitted",NA,"rep_0010_fit_ou.rds"
"rate_state","mse",10,3010,1000629,4286,7.6583035826683,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,43,0.00562828264343182,FALSE,"fitted",NA,"rep_0010_fit_mse.rds"
"rate_state","rate_state",10,3010,1000630,4286,6.05472523371379,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,35,0.00564301708451833,FALSE,"fitted",NA,"rep_0010_fit_rate_state.rds"
"rate_state","ou",11,3011,1000631,1838,1.38435931603114,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,25,0.00831744940370361,FALSE,"fitted",NA,"rep_0011_fit_ou.rds"
"rate_state","mse",11,3011,1000632,1838,4.4411551674207,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,71,0.00840657666143484,FALSE,"fitted",NA,"rep_0011_fit_mse.rds"
"rate_state","rate_state",11,3011,1000633,1838,1.25629165172577,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,21,0.00847443600381363,FALSE,"fitted",NA,"rep_0011_fit_rate_state.rds"
"rate_state","ou",12,3012,1000634,6183,10.6643806497256,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,43,0.0048649184720312,FALSE,"fitted",NA,"rep_0012_fit_ou.rds"
"rate_state","mse",12,3012,1000635,6183,31.0021987001101,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00480242316896621,FALSE,"fitted",NA,"rep_0012_fit_mse.rds"
"rate_state","rate_state",12,3012,1000636,6183,14.1527734160423,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,46,0.00482517258353839,FALSE,"fitted",NA,"rep_0012_fit_rate_state.rds"
"rate_state","ou",13,3013,1000637,2292,1.97498234907786,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,29,0.0074465608762995,FALSE,"fitted",NA,"rep_0013_fit_ou.rds"
"rate_state","mse",13,3013,1000638,2292,3.70131458044052,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,48,0.00744108947831453,FALSE,"fitted",NA,"rep_0013_fit_mse.rds"
"rate_state","rate_state",13,3013,1000639,2292,2.03681608438492,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,27,0.00750952587088588,FALSE,"fitted",NA,"rep_0013_fit_rate_state.rds"
"rate_state","ou",14,3014,1000640,2387,1.92634644905726,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,28,0.00707221203847614,FALSE,"fitted",NA,"rep_0014_fit_ou.rds"
"rate_state","mse",14,3014,1000641,2387,2.68771268526713,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,32,0.00714886712185246,FALSE,"fitted",NA,"rep_0014_fit_mse.rds"
"rate_state","rate_state",14,3014,1000642,2387,1.93732853333155,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,25,0.0071910178935298,FALSE,"fitted",NA,"rep_0014_fit_rate_state.rds"
"rate_state","ou",15,3015,1000643,3644,4.06916733582815,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,35,0.00593835305869352,FALSE,"fitted",NA,"rep_0015_fit_ou.rds"
"rate_state","mse",15,3015,1000644,3644,13.9329291820526,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00590119987021724,FALSE,"fitted",NA,"rep_0015_fit_mse.rds"
"rate_state","rate_state",15,3015,1000645,3644,4.76619476477305,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,35,0.00593108126452452,FALSE,"fitted",NA,"rep_0015_fit_rate_state.rds"
"rate_state","ou",16,3016,1000646,9919,22.8956122318904,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,44,0.0037634836211617,FALSE,"fitted",NA,"rep_0016_fit_ou.rds"
"rate_state","mse",16,3016,1000647,9919,46.2448021014531,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,60,0.00366200141588805,FALSE,"fitted",NA,"rep_0016_fit_mse.rds"
"rate_state","rate_state",16,3016,1000648,9919,32.7033209482829,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,50,0.00366812203070951,FALSE,"fitted",NA,"rep_0016_fit_rate_state.rds"
"rate_state","ou",17,3017,1000649,2954,2.67685805161794,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,30,0.00684747871226767,FALSE,"fitted",NA,"rep_0017_fit_ou.rds"
"rate_state","mse",17,3017,1000650,2954,3.7225989818573,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,33,0.00686408868021192,FALSE,"fitted",NA,"rep_0017_fit_mse.rds"
"rate_state","rate_state",17,3017,1000651,2954,2.82499315341314,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,28,0.006901704641094,FALSE,"fitted",NA,"rep_0017_fit_rate_state.rds"
"rate_state","ou",18,3018,1000652,4436,5.92581516504288,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,39,0.00539452232759376,FALSE,"fitted",NA,"rep_0018_fit_ou.rds"
"rate_state","mse",18,3018,1000653,4436,9.3454345146815,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,48,0.00530611854446813,FALSE,"fitted",NA,"rep_0018_fit_mse.rds"
"rate_state","rate_state",18,3018,1000654,4436,7.33379685084025,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,40,0.00532083003721393,FALSE,"fitted",NA,"rep_0018_fit_rate_state.rds"
"rate_state","ou",19,3019,1000655,2080,1.63314184745153,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,25,0.00787308068841731,FALSE,"fitted",NA,"rep_0019_fit_ou.rds"
"rate_state","mse",19,3019,1000656,2080,2.90589269797007,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,38,0.00786316910410291,FALSE,"fitted",NA,"rep_0019_fit_mse.rds"
"rate_state","rate_state",19,3019,1000657,2080,1.85442003409068,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,26,0.00788592128341766,FALSE,"fitted",NA,"rep_0019_fit_rate_state.rds"
"rate_state","ou",20,3020,1000658,6538,11.7126566330592,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,44,0.00456222764812108,FALSE,"fitted",NA,"rep_0020_fit_ou.rds"
"rate_state","mse",20,3020,1000659,6538,36.5942798654238,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00454893688794728,FALSE,"fitted",NA,"rep_0020_fit_mse.rds"
"rate_state","rate_state",20,3020,1000660,6538,13.4873795191447,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,42,0.0045604489100048,FALSE,"fitted",NA,"rep_0020_fit_rate_state.rds"
"rate_state","ou",21,3021,1000661,4770,6.7095621864001,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,39,0.00564816814156331,FALSE,"fitted",NA,"rep_0021_fit_ou.rds"
"rate_state","mse",21,3021,1000662,4770,11.2579311172167,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,48,0.00554008623268469,FALSE,"fitted",NA,"rep_0021_fit_mse.rds"
"rate_state","rate_state",21,3021,1000663,4770,8.86383958260218,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,42,0.00550196045736861,FALSE,"fitted",NA,"rep_0021_fit_rate_state.rds"
"rate_state","ou",22,3022,1000664,2918,3.07192993561427,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,33,0.00641878390376565,FALSE,"fitted",NA,"rep_0022_fit_ou.rds"
"rate_state","mse",22,3022,1000665,2918,5.9823210477829,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,54,0.00640633907353231,FALSE,"fitted",NA,"rep_0022_fit_mse.rds"
"rate_state","rate_state",22,3022,1000666,2918,3.38076823155085,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,32,0.00645585804391341,FALSE,"fitted",NA,"rep_0022_fit_rate_state.rds"
"rate_state","ou",23,3023,1000667,2509,2.17567941745122,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,27,0.00735930242202401,FALSE,"fitted",NA,"rep_0023_fit_ou.rds"
"rate_state","mse",23,3023,1000668,2509,3.49505038261414,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,37,0.00736650574672496,FALSE,"fitted",NA,"rep_0023_fit_mse.rds"
"rate_state","rate_state",23,3023,1000669,2509,2.16577541828156,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,24,0.00737160166498256,FALSE,"fitted",NA,"rep_0023_fit_rate_state.rds"
"rate_state","ou",24,3024,1000670,3595,3.891714600722,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,35,0.00602950919407569,FALSE,"fitted",NA,"rep_0024_fit_ou.rds"
"rate_state","mse",24,3024,1000671,3595,14.3505638798078,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00598824705912832,FALSE,"fitted",NA,"rep_0024_fit_mse.rds"
"rate_state","rate_state",24,3024,1000672,3595,4.56579516331355,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,35,0.00601931826739376,FALSE,"fitted",NA,"rep_0024_fit_rate_state.rds"
"rate_state","ou",25,3025,1000673,2451,2.06977080106735,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,27,0.00718171307768535,FALSE,"fitted",NA,"rep_0025_fit_ou.rds"
"rate_state","mse",25,3025,1000674,2451,3.59286961555481,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,39,0.00710133587126424,FALSE,"fitted",NA,"rep_0025_fit_mse.rds"
"rate_state","rate_state",25,3025,1000675,2451,2.1701960682869,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,25,0.0071356956734084,FALSE,"fitted",NA,"rep_0025_fit_rate_state.rds"
"rate_state","ou",26,3026,1000676,1669,1.26054268280665,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,24,0.00862390937899132,FALSE,"fitted",NA,"rep_0026_fit_ou.rds"
"rate_state","mse",26,3026,1000677,1669,2.15926976601283,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,36,0.00867751080291538,FALSE,"fitted",NA,"rep_0026_fit_mse.rds"
"rate_state","rate_state",26,3026,1000678,1669,1.13848551909129,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,20,0.00874381687547319,FALSE,"fitted",NA,"rep_0026_fit_rate_state.rds"
"rate_state","ou",27,3027,1000679,2635,2.39085549910863,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,29,0.00702843633304977,FALSE,"fitted",NA,"rep_0027_fit_ou.rds"
"rate_state","mse",27,3027,1000680,2635,3.82357610066732,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,39,0.00704142129087358,FALSE,"fitted",NA,"rep_0027_fit_mse.rds"
"rate_state","rate_state",27,3027,1000681,2635,2.41927203337351,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,26,0.00708492702005044,FALSE,"fitted",NA,"rep_0027_fit_rate_state.rds"
"rate_state","ou",28,3028,1000682,1643,1.4103234688441,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,26,0.00830833386738221,FALSE,"fitted",NA,"rep_0028_fit_ou.rds"
"rate_state","mse",28,3028,1000683,1643,3.13464106321335,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,53,0.00843220047364077,FALSE,"fitted",NA,"rep_0028_fit_mse.rds"
"rate_state","rate_state",28,3028,1000684,1643,1.28057968616486,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,22,0.00857337108135406,FALSE,"fitted",NA,"rep_0028_fit_rate_state.rds"
"rate_state","ou",29,3029,1000685,1777,1.48812785148621,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,27,0.00780041829353008,FALSE,"fitted",NA,"rep_0029_fit_ou.rds"
"rate_state","mse",29,3029,1000686,1777,2.09375475247701,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,33,0.00786072304021509,FALSE,"fitted",NA,"rep_0029_fit_mse.rds"
"rate_state","rate_state",29,3029,1000687,1777,1.44796013434728,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,24,0.00796925106519332,FALSE,"fitted",NA,"rep_0029_fit_rate_state.rds"
"rate_state","ou",30,3030,1000688,1920,1.73576693137487,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,28,0.00785188968551068,FALSE,"fitted",NA,"rep_0030_fit_ou.rds"
"rate_state","mse",30,3030,1000689,1920,2.46486078500748,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,36,0.00792757742972239,FALSE,"fitted",NA,"rep_0030_fit_mse.rds"
"rate_state","rate_state",30,3030,1000690,1920,1.71696124871572,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,25,0.0079776629827761,FALSE,"fitted",NA,"rep_0030_fit_rate_state.rds"
"rate_state","ou",31,3031,1000691,3673,3.93326115210851,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,35,0.00591128911665982,FALSE,"fitted",NA,"rep_0031_fit_ou.rds"
"rate_state","mse",31,3031,1000692,3673,6.09507370392481,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,42,0.00582110043792009,FALSE,"fitted",NA,"rep_0031_fit_mse.rds"
"rate_state","rate_state",31,3031,1000693,3673,4.86706016858419,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,35,0.0058470029430411,FALSE,"fitted",NA,"rep_0031_fit_rate_state.rds"
"rate_state","ou",32,3032,1000694,2233,2.82871913115184,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,37,0.00771998390122618,FALSE,"fitted",NA,"rep_0032_fit_ou.rds"
"rate_state","mse",32,3032,1000695,2233,7.88662113348643,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00786987170990129,FALSE,"fitted",NA,"rep_0032_fit_mse.rds"
"rate_state","rate_state",32,3032,1000696,2233,1.909883248806,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,24,0.00798595879437657,FALSE,"fitted",NA,"rep_0032_fit_rate_state.rds"
"rate_state","ou",33,3033,1000697,4004,5.08952228228251,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,37,0.00581479166793776,FALSE,"fitted",NA,"rep_0033_fit_ou.rds"
"rate_state","mse",33,3033,1000698,4004,7.43600208361944,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,43,0.00578376328192349,FALSE,"fitted",NA,"rep_0033_fit_mse.rds"
"rate_state","rate_state",33,3033,1000699,4004,5.86785236597061,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,37,0.00580044818021557,FALSE,"fitted",NA,"rep_0033_fit_rate_state.rds"
"rate_state","ou",34,3034,1000700,4204,5.14027525186539,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,34,0.00557417189265805,FALSE,"fitted",NA,"rep_0034_fit_ou.rds"
"rate_state","mse",34,3034,1000701,4204,6.947281285127,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,38,0.00558702030467866,FALSE,"fitted",NA,"rep_0034_fit_mse.rds"
"rate_state","rate_state",34,3034,1000702,4204,5.44253741900126,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,32,0.00560052727453171,FALSE,"fitted",NA,"rep_0034_fit_rate_state.rds"
"rate_state","ou",35,3035,1000703,1919,1.57396694819132,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,26,0.00815560639319121,FALSE,"fitted",NA,"rep_0035_fit_ou.rds"
"rate_state","mse",35,3035,1000704,1919,4.88008643388748,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,67,0.00815609088142353,FALSE,"fitted",NA,"rep_0035_fit_mse.rds"
