"truth_form","fitted_form","rep","catalogue_seed","fit_seed","n_fit","runtime_minutes","fit_status","converged","hit_max","inla_failure","nan_inf_logl","vb_aborted","n_iter","min_sd","degenerate","usable","status","error","file"
"mse","rate_state",71,2071,1000513,3471,13.6287633339564,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0112791372037526,FALSE,FALSE,"fitted",NA,"rep_0071_fit_rate_state.rds"
"mse","rate_state",72,2072,1000516,3260,12.196440800031,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,5.96431726050237e-05,FALSE,FALSE,"fitted",NA,"rep_0072_fit_rate_state.rds"
"mse","rate_state",73,2073,1000519,4942,23.8594611326853,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00807653697739939,FALSE,FALSE,"fitted",NA,"rep_0073_fit_rate_state.rds"
"mse","rate_state",74,2074,1000522,2483,9.20072588523229,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,9.26870049921697e-84,TRUE,FALSE,"fitted",NA,"rep_0074_fit_rate_state.rds"
"mse","rate_state",75,2075,1000525,2675,10.1808306852976,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0120824118924107,FALSE,FALSE,"fitted",NA,"rep_0075_fit_rate_state.rds"
"mse","rate_state",76,2076,1000528,3191,12.6403141140938,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0109689608541222,FALSE,FALSE,"fitted",NA,"rep_0076_fit_rate_state.rds"
"mse","rate_state",77,2077,1000531,2829,10.5610712011655,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00749857078529911,FALSE,FALSE,"fitted",NA,"rep_0077_fit_rate_state.rds"
"mse","rate_state",78,2078,1000534,4138,19.8378985524178,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,2.2468496713659e-49,TRUE,FALSE,"fitted",NA,"rep_0078_fit_rate_state.rds"
"mse","rate_state",79,2079,1000537,3945,17.5073251167933,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.011472723840318,FALSE,FALSE,"fitted",NA,"rep_0079_fit_rate_state.rds"
"mse","rate_state",80,2080,1000540,3392,13.8444771528244,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0102908203374162,FALSE,FALSE,"fitted",NA,"rep_0080_fit_rate_state.rds"
"mse","rate_state",81,2081,1000543,4047,15.6308820168177,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,1.46337445706509e-81,TRUE,FALSE,"fitted",NA,"rep_0081_fit_rate_state.rds"
"mse","rate_state",82,2082,1000546,6724,35.0797937830289,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,2.65248408729387e-21,TRUE,FALSE,"fitted",NA,"rep_0082_fit_rate_state.rds"
"mse","rate_state",83,2083,1000549,7421,44.6122375488281,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00469449557524559,FALSE,FALSE,"fitted",NA,"rep_0083_fit_rate_state.rds"
"mse","rate_state",84,2084,1000552,2590,4.49846959908803,"inla_failure",FALSE,FALSE,TRUE,FALSE,FALSE,49,0.00902143029393547,FALSE,FALSE,"fitted",NA,"rep_0084_fit_rate_state.rds"
"mse","rate_state",85,2085,1000555,6850,38.3431514700254,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,1.01232607386746e-13,TRUE,FALSE,"fitted",NA,"rep_0085_fit_rate_state.rds"
"mse","rate_state",86,2086,1000558,1847,6.36779719988505,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00859968013601184,FALSE,FALSE,"fitted",NA,"rep_0086_fit_rate_state.rds"
"mse","rate_state",87,2087,1000561,4018,17.8314601182938,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00707054317738845,FALSE,FALSE,"fitted",NA,"rep_0087_fit_rate_state.rds"
"mse","rate_state",88,2088,1000564,1994,7.71201858520508,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,2.0194042292185e-94,TRUE,FALSE,"fitted",NA,"rep_0088_fit_rate_state.rds"
"mse","rate_state",89,2089,1000567,6886,34.5673550327619,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,6.0671795319892e-28,TRUE,FALSE,"fitted",NA,"rep_0089_fit_rate_state.rds"
"mse","rate_state",90,2090,1000570,3216,13.1029198169708,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,2.87264004781546e-109,TRUE,FALSE,"fitted",NA,"rep_0090_fit_rate_state.rds"
"mse","rate_state",91,2091,1000573,3816,15.0258626977603,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00645469461191221,FALSE,FALSE,"fitted",NA,"rep_0091_fit_rate_state.rds"
"mse","rate_state",92,2092,1000576,9058,64.3622735142708,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00845960035191259,FALSE,FALSE,"fitted",NA,"rep_0092_fit_rate_state.rds"
"mse","rate_state",93,2093,1000579,6264,31.4408315857251,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,8.33003332414063e-30,TRUE,FALSE,"fitted",NA,"rep_0093_fit_rate_state.rds"
"mse","rate_state",94,2094,1000582,4680,23.4048476815224,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00994527282565683,FALSE,FALSE,"fitted",NA,"rep_0094_fit_rate_state.rds"
"mse","rate_state",95,2095,1000585,2109,7.8212119658788,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00887147401327204,FALSE,FALSE,"fitted",NA,"rep_0095_fit_rate_state.rds"
"mse","rate_state",96,2096,1000588,9984,76.4720127662023,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00921743902364494,FALSE,FALSE,"fitted",NA,"rep_0096_fit_rate_state.rds"
"mse","rate_state",97,2097,1000591,2192,7.89149921735128,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0125210245953162,FALSE,FALSE,"fitted",NA,"rep_0097_fit_rate_state.rds"
"mse","rate_state",98,2098,1000594,3661,17.3622850179672,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,3.94511682702301e-61,TRUE,FALSE,"fitted",NA,"rep_0098_fit_rate_state.rds"
"mse","rate_state",99,2099,1000597,6664,42.3965390841166,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00944629309230585,FALSE,FALSE,"fitted",NA,"rep_0099_fit_rate_state.rds"
"mse","rate_state",100,2100,1000600,3200,12.9745545307795,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,1.87685068252398e-97,TRUE,FALSE,"fitted",NA,"rep_0100_fit_rate_state.rds"
"rate_state","mse",4,3004,1000611,2299,9.76438143253326,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0067440538683725,FALSE,FALSE,"fitted",NA,"rep_0004_fit_mse.rds"
"rate_state","mse",5,3005,1000614,2061,8.16669960021973,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00727700106841615,FALSE,FALSE,"fitted",NA,"rep_0005_fit_mse.rds"
"rate_state","mse",9,3009,1000626,2869,12.307336084048,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00623140379801064,FALSE,FALSE,"fitted",NA,"rep_0009_fit_mse.rds"
"rate_state","mse",15,3015,1000644,3583,16.213092982769,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0059961340893169,FALSE,FALSE,"fitted",NA,"rep_0015_fit_mse.rds"
"rate_state","mse",20,3020,1000659,3730,16.0889272332191,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00568299821539187,FALSE,FALSE,"fitted",NA,"rep_0020_fit_mse.rds"
"rate_state","mse",21,3021,1000662,2408,9.06750423113505,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0067112739410398,FALSE,FALSE,"fitted",NA,"rep_0021_fit_mse.rds"
"rate_state","mse",24,3024,1000671,5137,25.8473217487335,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00488964415537983,FALSE,FALSE,"fitted",NA,"rep_0024_fit_mse.rds"
"rate_state","mse",28,3028,1000683,2005,7.93323116699854,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0070866966927867,FALSE,FALSE,"fitted",NA,"rep_0028_fit_mse.rds"
"rate_state","mse",31,3031,1000692,4263,20.8854196826617,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0050814658053873,FALSE,FALSE,"fitted",NA,"rep_0031_fit_mse.rds"
"rate_state","mse",53,3053,1000758,4661,22.4971693674723,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00502370984918092,FALSE,FALSE,"fitted",NA,"rep_0053_fit_mse.rds"
"rate_state","mse",77,3077,1000830,3503,16.8067559480667,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.0059333560014532,FALSE,FALSE,"fitted",NA,"rep_0077_fit_mse.rds"
"rate_state","mse",83,3083,1000848,4349,25.7232279817263,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00520331046205868,FALSE,FALSE,"fitted",NA,"rep_0083_fit_mse.rds"
"rate_state","mse",88,3088,1000863,2385,11.6560325662295,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00686537565619488,FALSE,FALSE,"fitted",NA,"rep_0088_fit_mse.rds"
"rate_state","mse",89,3089,1000866,2082,9.66699016888936,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00708586261003617,FALSE,FALSE,"fitted",NA,"rep_0089_fit_mse.rds"
"rate_state","mse",91,3091,1000872,2287,10.3968449314435,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00700913542682979,FALSE,FALSE,"fitted",NA,"rep_0091_fit_mse.rds"
"rate_state","mse",100,3100,1000899,3470,17.274599814415,"hit_max",FALSE,TRUE,FALSE,FALSE,FALSE,100,0.00589444493337759,FALSE,FALSE,"fitted",NA,"rep_0100_fit_mse.rds"
