"truth_form","fitted_form","rep","catalogue_seed","fit_seed","n_fit","runtime_minutes","fit_status","converged","hit_max","inla_failure","nan_inf_logl","vb_aborted","n_iter","min_sd","degenerate","usable","status","error","file"
"ou","ou",25,1025,1000073,2224,1.8050652662913,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,27,0.00729346571712352,FALSE,TRUE,"fitted",NA,"rep_0025_fit_ou.rds"
"ou","mse",25,1025,1000074,2224,4.46394411722819,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,40,0.00731211416286079,FALSE,TRUE,"fitted",NA,"rep_0025_fit_mse.rds"
"ou","rate_state",25,1025,1000075,2224,1.72726540168126,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,21,0.00738669856331736,FALSE,TRUE,"fitted",NA,"rep_0025_fit_rate_state.rds"
"ou","ou",26,1026,1000076,3586,3.58011578321457,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,29,0.00611945395400447,FALSE,TRUE,"fitted",NA,"rep_0026_fit_ou.rds"
"ou","mse",26,1026,1000077,3586,6.22797881762187,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,41,0.00611503436912594,FALSE,TRUE,"fitted",NA,"rep_0026_fit_mse.rds"
"ou","rate_state",26,1026,1000078,3586,10.2278624812762,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,71,0.00614408189885814,FALSE,TRUE,"fitted",NA,"rep_0026_fit_rate_state.rds"
"ou","ou",27,1027,1000079,2950,2.81664076646169,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,30,0.00636364959438611,FALSE,TRUE,"fitted",NA,"rep_0027_fit_ou.rds"
"ou","mse",27,1027,1000080,2950,4.11730780204137,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,38,0.00636856640871025,FALSE,TRUE,"fitted",NA,"rep_0027_fit_mse.rds"
"ou","rate_state",27,1027,1000081,2950,5.41455900271734,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,50,0.00639235721719281,FALSE,TRUE,"fitted",NA,"rep_0027_fit_rate_state.rds"
"ou","ou",28,1028,1000082,6614,11.8272559483846,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,38,0.00409757544824485,FALSE,TRUE,"fitted",NA,"rep_0028_fit_ou.rds"
"ou","mse",28,1028,1000083,6614,16.7390096505483,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,40,0.00410102140879911,FALSE,TRUE,"fitted",NA,"rep_0028_fit_mse.rds"
"ou","rate_state",28,1028,1000084,6614,19.0309050480525,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,52,0.00413566774476163,FALSE,TRUE,"fitted",NA,"rep_0028_fit_rate_state.rds"
"ou","ou",29,1029,1000085,3215,3.23171996672948,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,28,0.00621320515859473,FALSE,TRUE,"fitted",NA,"rep_0029_fit_ou.rds"
"ou","mse",29,1029,1000086,3215,6.15665601889292,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,43,0.00621778356021244,FALSE,TRUE,"fitted",NA,"rep_0029_fit_mse.rds"
"ou","rate_state",29,1029,1000087,3215,6.36965551773707,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,51,0.00626180462058854,FALSE,TRUE,"fitted",NA,"rep_0029_fit_rate_state.rds"
"ou","ou",30,1030,1000088,2400,2.2004921634992,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,25,0.00683795785599367,FALSE,TRUE,"fitted",NA,"rep_0030_fit_ou.rds"
"ou","mse",30,1030,1000089,2400,5.53540426492691,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,52,0.00686277738850068,FALSE,TRUE,"fitted",NA,"rep_0030_fit_mse.rds"
"ou","rate_state",30,1030,1000090,2400,2.07896687984467,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,21,0.00700647149300099,FALSE,TRUE,"fitted",NA,"rep_0030_fit_rate_state.rds"
"ou","ou",31,1031,1000091,4455,5.42598316669464,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,31,0.00502861214747628,FALSE,TRUE,"fitted",NA,"rep_0031_fit_ou.rds"
"ou","mse",31,1031,1000092,4455,8.28005713224411,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,37,0.00503571837830081,FALSE,TRUE,"fitted",NA,"rep_0031_fit_mse.rds"
"ou","rate_state",31,1031,1000093,4455,13.754566582044,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,76,0.00515813084779458,FALSE,TRUE,"fitted",NA,"rep_0031_fit_rate_state.rds"
"ou","ou",32,1032,1000094,3378,3.81693001588186,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,28,0.00597667607995334,FALSE,TRUE,"fitted",NA,"rep_0032_fit_ou.rds"
"ou","mse",32,1032,1000095,3378,5.16008494695028,"converged",TRUE,FALSE,FALSE,FALSE,FALSE,31,0.00598140658527831,FALSE,TRUE,"fitted",NA,"rep_0032_fit_mse.rds"
