"truth_kernel","fitted_kernel","rep","catalogue_seed","fit_seed","n_fit","runtime_minutes","converged","hit_max","n_iter","n_cpo_fail","status","error","file","fit_file","min_sd","degenerate"
"ou","mse",98,1098,1000293,2681,2.28684964974721,TRUE,FALSE,28,0,"existing",NA,"rep_0098_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0098_fit_mse.rds",0.00533717246371425,FALSE
"ou","rate_state",98,1098,1000294,2681,0.751088400681814,TRUE,FALSE,8,1,"existing",NA,"rep_0098_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0098_fit_rate_state.rds",5.16595585383552e-25,TRUE
"ou","mse",99,1099,1000296,2374,1.94143228530884,TRUE,FALSE,26,0,"existing",NA,"rep_0099_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0099_fit_mse.rds",0.00550387751060267,FALSE
"ou","rate_state",99,1099,1000297,2374,0.401833649476369,TRUE,FALSE,5,1,"existing",NA,"rep_0099_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0099_fit_rate_state.rds",2.84813018803784e-25,TRUE
"ou","mse",100,1100,1000299,1610,0.608327714602153,TRUE,FALSE,9,0,"existing",NA,"rep_0100_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0100_fit_mse.rds",1.27322530708316e-33,TRUE
"ou","rate_state",100,1100,1000300,1610,0.282582763830821,TRUE,FALSE,5,1,"existing",NA,"rep_0100_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_ou/rep_0100_fit_rate_state.rds",1.1194301778277e-35,TRUE
"mse","mse",1,2001,1000302,2175,10.8901325503985,FALSE,TRUE,100,0,"existing",NA,"rep_0001_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0001_fit_mse.rds",4.85408575090397e-29,TRUE
"mse","rate_state",1,2001,1000303,2175,0.447767964998881,TRUE,FALSE,6,1,"existing",NA,"rep_0001_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0001_fit_rate_state.rds",5.19471141695325e-22,TRUE
"mse","mse",2,2002,1000305,1916,0.469848585128784,TRUE,FALSE,7,0,"existing",NA,"rep_0002_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0002_fit_mse.rds",7.74793476397239e-30,TRUE
"mse","rate_state",2,2002,1000306,1916,5.78846555153529,FALSE,TRUE,100,0,"existing",NA,"rep_0002_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0002_fit_rate_state.rds",0.00638215803882152,FALSE
"mse","mse",3,2003,1000308,1569,0.389997998873393,TRUE,FALSE,7,0,"existing",NA,"rep_0003_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0003_fit_mse.rds",3.07870854597192e-24,TRUE
"mse","rate_state",3,2003,1000309,1569,0.310850667953491,TRUE,FALSE,6,1,"existing",NA,"rep_0003_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0003_fit_rate_state.rds",3.71239910420464e-20,TRUE
"mse","mse",4,2004,1000311,4177,5.59466565052668,TRUE,FALSE,36,0,"existing",NA,"rep_0004_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0004_fit_mse.rds",0.00420650049592006,FALSE
"mse","rate_state",4,2004,1000312,4177,14.0212233185768,TRUE,FALSE,93,1,"existing",NA,"rep_0004_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0004_fit_rate_state.rds",3.42816874216569e-11,TRUE
"mse","mse",5,2005,1000314,1619,1.46172715028127,TRUE,FALSE,30,0,"existing",NA,"rep_0005_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0005_fit_mse.rds",0.006471964428374,FALSE
"mse","rate_state",5,2005,1000315,1619,0.440185101826986,TRUE,FALSE,8,1,"existing",NA,"rep_0005_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0005_fit_rate_state.rds",1.74023172177192e-25,TRUE
"mse","mse",6,2006,1000317,2635,0.679375982284546,TRUE,FALSE,7,0,"existing",NA,"rep_0006_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0006_fit_mse.rds",5.09056143540214e-36,TRUE
"mse","rate_state",6,2006,1000318,2635,0.46982646783193,TRUE,FALSE,5,1,"existing",NA,"rep_0006_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0006_fit_rate_state.rds",1.59667030482893e-20,TRUE
"mse","mse",7,2007,1000320,2266,0.575123083591461,TRUE,FALSE,7,0,"existing",NA,"rep_0007_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0007_fit_mse.rds",6.01076290174416e-42,TRUE
"mse","rate_state",7,2007,1000321,2266,1.45808875163396,TRUE,FALSE,16,1,"existing",NA,"rep_0007_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0007_fit_rate_state.rds",6.75241829390652e-20,TRUE
"mse","mse",8,2008,1000323,2024,0.481411751111348,TRUE,FALSE,7,0,"existing",NA,"rep_0008_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0008_fit_mse.rds",6.64189600305195e-39,TRUE
"mse","rate_state",8,2008,1000324,2024,6.71046013434728,FALSE,TRUE,100,2,"existing",NA,"rep_0008_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0008_fit_rate_state.rds",0.0077559751191634,FALSE
"mse","mse",9,2009,1000326,2017,0.492017316818237,TRUE,FALSE,7,0,"existing",NA,"rep_0009_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0009_fit_mse.rds",4.3670024444977e-14,TRUE
"mse","rate_state",9,2009,1000327,2017,1.01188583374023,TRUE,FALSE,16,1,"existing",NA,"rep_0009_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0009_fit_rate_state.rds",1.6072325624741e-21,TRUE
"mse","mse",10,2010,1000329,3120,3.61119478543599,TRUE,FALSE,32,0,"existing",NA,"rep_0010_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0010_fit_mse.rds",0.00463568987370127,FALSE
"mse","rate_state",10,2010,1000330,3120,11.0932071328163,FALSE,TRUE,100,1,"existing",NA,"rep_0010_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0010_fit_rate_state.rds",3.2431188791294e-13,TRUE
"mse","mse",11,2011,1000332,1394,0.688894200325012,TRUE,FALSE,13,0,"existing",NA,"rep_0011_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0011_fit_mse.rds",6.4257083812833e-21,TRUE
"mse","rate_state",11,2011,1000333,1394,4.9432311852773,FALSE,TRUE,100,8643,"existing",NA,"rep_0011_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0011_fit_rate_state.rds",0.0104411566744562,FALSE
"mse","mse",12,2012,1000335,3899,5.59346278508504,TRUE,FALSE,39,0,"existing",NA,"rep_0012_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0012_fit_mse.rds",0.00440195582229736,FALSE
"mse","rate_state",12,2012,1000336,3899,16.0780939181646,FALSE,TRUE,100,1,"existing",NA,"rep_0012_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0012_fit_rate_state.rds",1.71987617313847e-50,TRUE
"mse","mse",13,2013,1000338,1536,0.397308401266734,TRUE,FALSE,7,0,"existing",NA,"rep_0013_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0013_fit_mse.rds",2.84707587978035e-25,TRUE
"mse","rate_state",13,2013,1000339,1536,0.425338164965312,TRUE,FALSE,8,1,"existing",NA,"rep_0013_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0013_fit_rate_state.rds",1.4289302093627e-27,TRUE
"mse","mse",14,2014,1000341,1719,0.424429980913798,TRUE,FALSE,7,0,"existing",NA,"rep_0014_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0014_fit_mse.rds",4.22159115894499e-22,TRUE
"mse","rate_state",14,2014,1000342,1719,6.49754969676336,FALSE,TRUE,100,1,"existing",NA,"rep_0014_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0014_fit_rate_state.rds",0.00776666821172985,FALSE
"mse","mse",15,2015,1000344,1908,0.48426548242569,TRUE,FALSE,7,0,"existing",NA,"rep_0015_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0015_fit_mse.rds",1.04907209313592e-31,TRUE
"mse","rate_state",15,2015,1000345,1908,0.509101784229279,TRUE,FALSE,8,1,"existing",NA,"rep_0015_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0015_fit_rate_state.rds",9.46962262025317e-26,TRUE
"mse","mse",16,2016,1000347,3759,5.45407481590907,TRUE,FALSE,45,0,"existing",NA,"rep_0016_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0016_fit_mse.rds",0.00452937283345258,FALSE
"mse","rate_state",16,2016,1000348,3759,13.7935875693957,FALSE,TRUE,100,7331,"existing",NA,"rep_0016_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0016_fit_rate_state.rds",0.00728489295897876,FALSE
"mse","mse",17,2017,1000350,3869,5.76513489882151,TRUE,FALSE,41,0,"existing",NA,"rep_0017_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0017_fit_mse.rds",0.00442065033841379,FALSE
"mse","rate_state",17,2017,1000351,3869,9.87046953439713,TRUE,FALSE,65,1,"existing",NA,"rep_0017_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0017_fit_rate_state.rds",1.68874877240587e-12,TRUE
"mse","mse",18,2018,1000353,3568,3.9275698184967,TRUE,FALSE,36,0,"existing",NA,"rep_0018_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0018_fit_mse.rds",0.00449976584692241,FALSE
"mse","rate_state",18,2018,1000354,3568,12.5484202663104,FALSE,TRUE,100,0,"existing",NA,"rep_0018_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0018_fit_rate_state.rds",0.00526823964849215,FALSE
"mse","mse",19,2019,1000356,3592,5.13019426663717,TRUE,FALSE,46,0,"existing",NA,"rep_0019_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0019_fit_mse.rds",0.00452138165648598,FALSE
"mse","rate_state",19,2019,1000357,3592,14.919345565637,FALSE,TRUE,100,1,"existing",NA,"rep_0019_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0019_fit_rate_state.rds",7.95442509711402e-85,TRUE
"mse","mse",20,2020,1000359,2132,8.49604399998983,FALSE,TRUE,100,0,"existing",NA,"rep_0020_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0020_fit_mse.rds",1.96970822371841e-35,TRUE
"mse","rate_state",20,2020,1000360,2132,0.418118230501811,TRUE,FALSE,6,1,"existing",NA,"rep_0020_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0020_fit_rate_state.rds",2.68870653563233e-17,TRUE
"mse","mse",21,2021,1000362,3866,5.94405194918315,TRUE,FALSE,43,0,"existing",NA,"rep_0021_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0021_fit_mse.rds",0.00422888648662413,FALSE
"mse","rate_state",21,2021,1000363,3866,13.0278094172478,FALSE,TRUE,100,1,"existing",NA,"rep_0021_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0021_fit_rate_state.rds",2.08566571110999e-14,TRUE
"mse","mse",22,2022,1000365,3743,4.04745463132858,TRUE,FALSE,27,0,"existing",NA,"rep_0022_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0022_fit_mse.rds",0.00435079125972843,FALSE
"mse","rate_state",22,2022,1000366,3743,14.055849635601,FALSE,TRUE,100,0,"existing",NA,"rep_0022_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0022_fit_rate_state.rds",0.00633977171094476,FALSE
"mse","mse",23,2023,1000368,1928,0.473607416947683,TRUE,FALSE,7,0,"existing",NA,"rep_0023_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0023_fit_mse.rds",7.12215547249755e-32,TRUE
"mse","rate_state",23,2023,1000369,1928,5.57746821641922,FALSE,TRUE,100,1,"existing",NA,"rep_0023_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0023_fit_rate_state.rds",0.00633606549639527,FALSE
"mse","mse",24,2024,1000371,1555,0.362661763032277,TRUE,FALSE,7,0,"existing",NA,"rep_0024_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0024_fit_mse.rds",8.74210688998004e-31,TRUE
"mse","rate_state",24,2024,1000372,1555,4.3996670683225,FALSE,TRUE,100,2954,"existing",NA,"rep_0024_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0024_fit_rate_state.rds",0.00963207657355539,FALSE
"mse","mse",25,2025,1000374,2216,0.612524382273356,TRUE,FALSE,7,0,"existing",NA,"rep_0025_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0025_fit_mse.rds",1.10127034410936e-30,TRUE
"mse","rate_state",25,2025,1000375,2216,0.357022281487783,TRUE,FALSE,5,1,"existing",NA,"rep_0025_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0025_fit_rate_state.rds",4.75488519677642e-21,TRUE
"mse","mse",26,2026,1000377,1527,1.28739310105642,TRUE,FALSE,29,0,"existing",NA,"rep_0026_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0026_fit_mse.rds",0.00671736869504301,FALSE
"mse","rate_state",26,2026,1000378,1527,3.18146453301112,TRUE,FALSE,58,1,"existing",NA,"rep_0026_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0026_fit_rate_state.rds",5.94945122321885e-24,TRUE
"mse","mse",27,2027,1000380,5027,8.72330393393834,TRUE,FALSE,44,0,"existing",NA,"rep_0027_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0027_fit_mse.rds",0.00392469101077663,FALSE
"mse","rate_state",27,2027,1000381,5027,20.8487962166468,FALSE,TRUE,100,0,"existing",NA,"rep_0027_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0027_fit_rate_state.rds",0.00476965205517105,FALSE
"mse","mse",28,2028,1000383,1942,0.473332118988037,TRUE,FALSE,7,0,"existing",NA,"rep_0028_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0028_fit_mse.rds",2.32736549739002e-35,TRUE
"mse","rate_state",28,2028,1000384,1942,7.05526596705119,FALSE,TRUE,100,9442,"existing",NA,"rep_0028_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0028_fit_rate_state.rds",0.00924146643712064,FALSE
"mse","mse",29,2029,1000386,1601,6.41835893392563,FALSE,TRUE,100,0,"existing",NA,"rep_0029_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0029_fit_mse.rds",1.51444878342995e-28,TRUE
"mse","rate_state",29,2029,1000387,1601,0.358580418427785,TRUE,FALSE,7,1,"existing",NA,"rep_0029_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0029_fit_rate_state.rds",1.42344131181462e-25,TRUE
"mse","mse",30,2030,1000389,1463,2.52230184872945,TRUE,FALSE,35,0,"existing",NA,"rep_0030_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0030_fit_mse.rds",8.3793257296392e-24,TRUE
"mse","rate_state",30,2030,1000390,1463,0.850054081281026,TRUE,FALSE,14,1,"existing",NA,"rep_0030_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0030_fit_rate_state.rds",2.9966809275077e-26,TRUE
"mse","mse",31,2031,1000392,1101,1.21964205106099,TRUE,FALSE,27,77,"existing",NA,"rep_0031_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0031_fit_mse.rds",0.00752247292604355,FALSE
"mse","rate_state",31,2031,1000393,1101,4.555994784832,FALSE,TRUE,100,3156,"existing",NA,"rep_0031_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0031_fit_rate_state.rds",0.01715501978293,FALSE
"mse","mse",32,2032,1000395,1977,0.491619181632996,TRUE,FALSE,7,0,"existing",NA,"rep_0032_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0032_fit_mse.rds",1.03904016847714e-36,TRUE
"mse","rate_state",32,2032,1000396,1977,7.344284816583,FALSE,TRUE,100,1,"existing",NA,"rep_0032_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0032_fit_rate_state.rds",6.22114683386065e-18,TRUE
"mse","mse",33,2033,1000398,1955,0.479208552837372,TRUE,FALSE,7,0,"existing",NA,"rep_0033_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0033_fit_mse.rds",3.03537587019325e-32,TRUE
"mse","rate_state",33,2033,1000399,1955,5.63885505199432,FALSE,TRUE,100,0,"existing",NA,"rep_0033_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0033_fit_rate_state.rds",0.00592019810004391,FALSE
"mse","mse",34,2034,1000401,3604,3.61078878243764,TRUE,FALSE,31,0,"existing",NA,"rep_0034_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0034_fit_mse.rds",0.00440724632962417,FALSE
"mse","rate_state",34,2034,1000402,3604,11.6420138001442,FALSE,TRUE,100,0,"existing",NA,"rep_0034_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0034_fit_rate_state.rds",0.00453574938447626,FALSE
"mse","mse",35,2035,1000404,2277,0.711724750200907,TRUE,FALSE,8,0,"existing",NA,"rep_0035_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0035_fit_mse.rds",3.48271415717816e-31,TRUE
"mse","rate_state",35,2035,1000405,2277,1.61328678131104,TRUE,FALSE,21,1,"existing",NA,"rep_0035_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0035_fit_rate_state.rds",1.85162949641403e-19,TRUE
"mse","mse",36,2036,1000407,1968,0.486203984419505,TRUE,FALSE,7,0,"existing",NA,"rep_0036_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0036_fit_mse.rds",9.33023929926452e-34,TRUE
"mse","rate_state",36,2036,1000408,1968,6.83612146377564,FALSE,TRUE,100,5728,"existing",NA,"rep_0036_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0036_fit_rate_state.rds",0.00878691881841675,FALSE
"mse","mse",37,2037,1000410,1403,0.535304435094198,TRUE,FALSE,9,0,"existing",NA,"rep_0037_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0037_fit_mse.rds",8.69846682621676e-22,TRUE
"mse","rate_state",37,2037,1000411,1403,2.94932134946187,TRUE,FALSE,59,1,"existing",NA,"rep_0037_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0037_fit_rate_state.rds",2.11905099214702e-29,TRUE
"mse","mse",38,2038,1000413,4621,8.40360774993897,TRUE,FALSE,46,0,"existing",NA,"rep_0038_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0038_fit_mse.rds",0.00388638245089105,FALSE
"mse","rate_state",38,2038,1000414,4621,17.3417153159777,FALSE,TRUE,100,4472,"existing",NA,"rep_0038_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0038_fit_rate_state.rds",0.00986711656906445,FALSE
"mse","mse",39,2039,1000416,2548,1.51264428297679,TRUE,FALSE,13,0,"existing",NA,"rep_0039_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0039_fit_mse.rds",3.41868450467154e-32,TRUE
"mse","rate_state",39,2039,1000417,2548,6.33697144985199,TRUE,FALSE,76,1,"existing",NA,"rep_0039_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0039_fit_rate_state.rds",2.27544301241128e-05,FALSE
"mse","mse",40,2040,1000419,3313,4.8206130862236,TRUE,FALSE,45,0,"existing",NA,"rep_0040_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0040_fit_mse.rds",0.00473337666791729,FALSE
"mse","rate_state",40,2040,1000420,3313,13.2652533650398,FALSE,TRUE,100,14120,"existing",NA,"rep_0040_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0040_fit_rate_state.rds",0.00702562979303403,FALSE
"mse","mse",41,2041,1000422,2571,0.640288368860881,TRUE,FALSE,7,0,"existing",NA,"rep_0041_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0041_fit_mse.rds",3.58626768648345e-38,TRUE
"mse","rate_state",41,2041,1000423,2571,8.15628689924876,FALSE,TRUE,100,0,"existing",NA,"rep_0041_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0041_fit_rate_state.rds",0.00540724910319968,FALSE
"mse","mse",42,2042,1000425,3355,3.90630041758219,TRUE,FALSE,33,0,"existing",NA,"rep_0042_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0042_fit_mse.rds",0.00455750192672112,FALSE
"mse","rate_state",42,2042,1000426,3355,14.2178007324537,FALSE,TRUE,100,6512,"existing",NA,"rep_0042_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0042_fit_rate_state.rds",0.00715164233129866,FALSE
"mse","mse",43,2043,1000428,2260,0.567160097757975,TRUE,FALSE,7,0,"existing",NA,"rep_0043_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0043_fit_mse.rds",7.29066586213517e-29,TRUE
"mse","rate_state",43,2043,1000429,2260,6.67852458159129,FALSE,TRUE,100,0,"existing",NA,"rep_0043_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0043_fit_rate_state.rds",0.00536643007979983,FALSE
"mse","mse",44,2044,1000431,2638,0.673538700739543,TRUE,FALSE,7,0,"existing",NA,"rep_0044_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0044_fit_mse.rds",1.08285380863851e-38,TRUE
"mse","rate_state",44,2044,1000432,2638,9.43209101756414,FALSE,TRUE,100,5190,"existing",NA,"rep_0044_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0044_fit_rate_state.rds",0.00774924288509475,FALSE
"mse","mse",45,2045,1000434,3490,4.02715606689453,TRUE,FALSE,34,0,"existing",NA,"rep_0045_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0045_fit_mse.rds",0.0044610761640815,FALSE
"mse","rate_state",45,2045,1000435,3490,0.850896334648132,TRUE,FALSE,6,1,"existing",NA,"rep_0045_fit_rate_state.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0045_fit_rate_state.rds",1.85888649205678e-17,TRUE
"mse","mse",46,2046,1000437,4203,6.61295521656672,TRUE,FALSE,41,0,"existing",NA,"rep_0046_fit_mse.rds","/Users/sachitraghavan/Documents/seismology-project/outputs/simulation/fits/main_simulation/truth_mse/rep_0046_fit_mse.rds",0.00399021704659265,FALSE
