"truth_kernel","fitted_kernel","rep","catalogue_seed","fit_seed","n_fit","runtime_minutes","converged","hit_max","n_iter","n_cpo_fail","status","error","file"
"mse","ou",39,2039,1000415,2548,2.20785088539124,TRUE,FALSE,31,0,"existing",NA,"rep_0039_fit_ou.rds"
"mse","mse",39,2039,1000416,2548,1.51264428297679,TRUE,FALSE,13,0,"existing",NA,"rep_0039_fit_mse.rds"
"mse","rate_state",39,2039,1000417,2548,6.33697144985199,TRUE,FALSE,76,1,"existing",NA,"rep_0039_fit_rate_state.rds"
"mse","ou",40,2040,1000418,3313,5.01618791421255,TRUE,FALSE,51,0,"existing",NA,"rep_0040_fit_ou.rds"
"mse","mse",40,2040,1000419,3313,4.8206130862236,TRUE,FALSE,45,0,"existing",NA,"rep_0040_fit_mse.rds"
"mse","rate_state",40,2040,1000420,3313,13.2652533650398,FALSE,TRUE,100,14120,"existing",NA,"rep_0040_fit_rate_state.rds"
"mse","ou",41,2041,1000421,2571,2.7950257341067,TRUE,FALSE,38,0,"existing",NA,"rep_0041_fit_ou.rds"
"mse","mse",41,2041,1000422,2571,0.640288368860881,TRUE,FALSE,7,0,"existing",NA,"rep_0041_fit_mse.rds"
"mse","rate_state",41,2041,1000423,2571,8.15628689924876,FALSE,TRUE,100,0,"existing",NA,"rep_0041_fit_rate_state.rds"
"mse","ou",42,2042,1000424,3355,4.05345216592153,TRUE,FALSE,40,0,"existing",NA,"rep_0042_fit_ou.rds"
"mse","mse",42,2042,1000425,3355,3.90630041758219,TRUE,FALSE,33,0,"existing",NA,"rep_0042_fit_mse.rds"
"mse","rate_state",42,2042,1000426,3355,14.2178007324537,FALSE,TRUE,100,6512,"existing",NA,"rep_0042_fit_rate_state.rds"
"mse","ou",43,2043,1000427,2260,1.66545078357061,TRUE,FALSE,26,0,"existing",NA,"rep_0043_fit_ou.rds"
"mse","mse",43,2043,1000428,2260,0.567160097757975,TRUE,FALSE,7,0,"existing",NA,"rep_0043_fit_mse.rds"
"mse","rate_state",43,2043,1000429,2260,6.67852458159129,FALSE,TRUE,100,0,"existing",NA,"rep_0043_fit_rate_state.rds"
"mse","ou",44,2044,1000430,2638,2.57125013271968,TRUE,FALSE,35,0,"existing",NA,"rep_0044_fit_ou.rds"
"mse","mse",44,2044,1000431,2638,0.673538700739543,TRUE,FALSE,7,0,"existing",NA,"rep_0044_fit_mse.rds"
"mse","rate_state",44,2044,1000432,2638,9.43209101756414,FALSE,TRUE,100,5190,"existing",NA,"rep_0044_fit_rate_state.rds"
"mse","ou",45,2045,1000433,3490,3.7316296339035,TRUE,FALSE,38,0,"existing",NA,"rep_0045_fit_ou.rds"
"mse","mse",45,2045,1000434,3490,4.02715606689453,TRUE,FALSE,34,0,"existing",NA,"rep_0045_fit_mse.rds"
"mse","rate_state",45,2045,1000435,3490,0.850896334648132,TRUE,FALSE,6,1,"existing",NA,"rep_0045_fit_rate_state.rds"
"mse","ou",46,2046,1000436,4203,6.6279680331548,TRUE,FALSE,51,0,"existing",NA,"rep_0046_fit_ou.rds"
"mse","mse",46,2046,1000437,4203,6.61295521656672,TRUE,FALSE,41,0,"existing",NA,"rep_0046_fit_mse.rds"
"mse","rate_state",46,2046,1000438,4203,15.1081216176351,FALSE,TRUE,100,4039,"existing",NA,"rep_0046_fit_rate_state.rds"
"mse","ou",47,2047,1000439,1576,1.03682334820429,TRUE,FALSE,23,0,"existing",NA,"rep_0047_fit_ou.rds"
"mse","mse",47,2047,1000440,1576,0.401632583141327,TRUE,FALSE,7,0,"existing",NA,"rep_0047_fit_mse.rds"
"mse","rate_state",47,2047,1000441,1576,1.15900366703669,TRUE,FALSE,23,1,"existing",NA,"rep_0047_fit_rate_state.rds"
"mse","ou",48,2048,1000442,2081,1.69753853480021,TRUE,FALSE,29,0,"existing",NA,"rep_0048_fit_ou.rds"
"mse","mse",48,2048,1000443,2081,0.526717980702718,TRUE,FALSE,7,0,"existing",NA,"rep_0048_fit_mse.rds"
"mse","rate_state",48,2048,1000444,2081,0.573430466651917,TRUE,FALSE,8,1,"existing",NA,"rep_0048_fit_rate_state.rds"
"mse","ou",49,2049,1000445,1586,1.19001936912537,TRUE,FALSE,26,0,"existing",NA,"rep_0049_fit_ou.rds"
"mse","mse",49,2049,1000446,1586,1.17647029956182,TRUE,FALSE,24,50,"existing",NA,"rep_0049_fit_mse.rds"
"mse","rate_state",49,2049,1000447,1586,5.60571856498718,FALSE,TRUE,100,1,"existing",NA,"rep_0049_fit_rate_state.rds"
"mse","ou",50,2050,1000448,1770,1.05756996472677,TRUE,FALSE,23,0,"existing",NA,"rep_0050_fit_ou.rds"
"mse","mse",50,2050,1000449,1770,0.700251384576162,TRUE,FALSE,10,0,"existing",NA,"rep_0050_fit_mse.rds"
"mse","rate_state",50,2050,1000450,1770,6.03281834920247,FALSE,TRUE,100,1,"existing",NA,"rep_0050_fit_rate_state.rds"
"mse","ou",51,2051,1000451,1761,1.63107579946518,TRUE,FALSE,32,0,"existing",NA,"rep_0051_fit_ou.rds"
"mse","mse",51,2051,1000452,1761,1.62008866469065,TRUE,FALSE,30,6,"existing",NA,"rep_0051_fit_mse.rds"
"mse","rate_state",51,2051,1000453,1761,6.40624136924744,FALSE,TRUE,100,1,"existing",NA,"rep_0051_fit_rate_state.rds"
"mse","ou",52,2052,1000454,3320,3.5303416689237,TRUE,FALSE,38,0,"existing",NA,"rep_0052_fit_ou.rds"
"mse","mse",52,2052,1000455,3320,4.70682321389516,TRUE,FALSE,39,0,"existing",NA,"rep_0052_fit_mse.rds"
"mse","rate_state",52,2052,1000456,3320,2.81633111635844,TRUE,FALSE,23,1,"existing",NA,"rep_0052_fit_rate_state.rds"
"mse","ou",53,2053,1000457,1557,0.985442248980204,TRUE,FALSE,22,0,"existing",NA,"rep_0053_fit_ou.rds"
"mse","mse",53,2053,1000458,1557,0.401243185997009,TRUE,FALSE,7,0,"existing",NA,"rep_0053_fit_mse.rds"
"mse","rate_state",53,2053,1000459,1557,4.89039206504822,FALSE,TRUE,100,2817,"existing",NA,"rep_0053_fit_rate_state.rds"
"mse","ou",54,2054,1000460,3885,4.84365311463674,TRUE,FALSE,40,0,"existing",NA,"rep_0054_fit_ou.rds"
"mse","mse",54,2054,1000461,3885,5.0873008330663,TRUE,FALSE,37,0,"existing",NA,"rep_0054_fit_mse.rds"
"mse","rate_state",54,2054,1000462,3885,16.3321683526039,FALSE,TRUE,100,1,"existing",NA,"rep_0054_fit_rate_state.rds"
"mse","ou",55,2055,1000463,1934,1.37911416689555,TRUE,FALSE,26,0,"existing",NA,"rep_0055_fit_ou.rds"
"mse","mse",55,2055,1000464,1934,0.459283101558685,TRUE,FALSE,7,0,"existing",NA,"rep_0055_fit_mse.rds"
"mse","rate_state",55,2055,1000465,1934,0.321738131841024,TRUE,FALSE,5,1,"existing",NA,"rep_0055_fit_rate_state.rds"
"mse","ou",56,2056,1000466,2471,1.88156631787618,TRUE,FALSE,27,0,"existing",NA,"rep_0056_fit_ou.rds"
"mse","mse",56,2056,1000467,2471,0.606208896636963,TRUE,FALSE,7,0,"existing",NA,"rep_0056_fit_mse.rds"
"mse","rate_state",56,2056,1000468,2471,0.539907117684682,TRUE,FALSE,7,1,"existing",NA,"rep_0056_fit_rate_state.rds"
"mse","ou",57,2057,1000469,1757,1.26755581696828,TRUE,FALSE,25,0,"existing",NA,"rep_0057_fit_ou.rds"
"mse","mse",57,2057,1000470,1757,0.462287418047587,TRUE,FALSE,7,0,"existing",NA,"rep_0057_fit_mse.rds"
"mse","rate_state",57,2057,1000471,1757,2.72657715082169,TRUE,FALSE,39,1,"existing",NA,"rep_0057_fit_rate_state.rds"
"mse","ou",58,2058,1000472,2159,1.83516051769257,TRUE,FALSE,29,0,"existing",NA,"rep_0058_fit_ou.rds"
"mse","mse",58,2058,1000473,2159,0.977019782861074,TRUE,FALSE,10,0,"existing",NA,"rep_0058_fit_mse.rds"
"mse","rate_state",58,2058,1000474,2159,4.24537974993388,TRUE,FALSE,56,1,"existing",NA,"rep_0058_fit_rate_state.rds"
"mse","ou",59,2059,1000475,1492,1.02100844780604,TRUE,FALSE,24,0,"existing",NA,"rep_0059_fit_ou.rds"
"mse","mse",59,2059,1000476,1492,1.15765903393428,TRUE,FALSE,26,1,"existing",NA,"rep_0059_fit_mse.rds"
"mse","rate_state",59,2059,1000477,1492,3.84638610283534,TRUE,FALSE,71,1,"existing",NA,"rep_0059_fit_rate_state.rds"
"mse","ou",60,2060,1000478,1400,1.00674516757329,TRUE,FALSE,24,0,"existing",NA,"rep_0060_fit_ou.rds"
"mse","mse",60,2060,1000479,1400,0.369027133782705,TRUE,FALSE,7,0,"existing",NA,"rep_0060_fit_mse.rds"
"mse","rate_state",60,2060,1000480,1400,0.261402813593547,TRUE,FALSE,5,1,"existing",NA,"rep_0060_fit_rate_state.rds"
"mse","ou",61,2061,1000481,3731,4.94264200131098,TRUE,FALSE,44,0,"existing",NA,"rep_0061_fit_ou.rds"
"mse","mse",61,2061,1000482,3731,4.26907347043355,TRUE,FALSE,33,0,"existing",NA,"rep_0061_fit_mse.rds"
"mse","rate_state",61,2061,1000483,3731,15.8333882848422,FALSE,TRUE,100,9295,"existing",NA,"rep_0061_fit_rate_state.rds"
"mse","ou",62,2062,1000484,3623,4.49230361382167,TRUE,FALSE,42,0,"existing",NA,"rep_0062_fit_ou.rds"
"mse","mse",62,2062,1000485,3623,4.39407000144323,TRUE,FALSE,39,0,"existing",NA,"rep_0062_fit_mse.rds"
"mse","rate_state",62,2062,1000486,3623,11.3262405157089,TRUE,FALSE,89,1,"existing",NA,"rep_0062_fit_rate_state.rds"
"mse","ou",63,2063,1000487,5351,7.99058068195979,TRUE,FALSE,44,0,"existing",NA,"rep_0063_fit_ou.rds"
"mse","mse",63,2063,1000488,5351,8.23870308001836,TRUE,FALSE,39,0,"existing",NA,"rep_0063_fit_mse.rds"
"mse","rate_state",63,2063,1000489,5351,22.5966132322947,FALSE,TRUE,100,10331,"existing",NA,"rep_0063_fit_rate_state.rds"
"mse","ou",64,2064,1000490,2565,2.19737491607666,TRUE,FALSE,30,0,"existing",NA,"rep_0064_fit_ou.rds"
"mse","mse",64,2064,1000491,2565,0.659446998437246,TRUE,FALSE,7,0,"existing",NA,"rep_0064_fit_mse.rds"
"mse","rate_state",64,2064,1000492,2565,0.807509084542592,TRUE,FALSE,9,1,"existing",NA,"rep_0064_fit_rate_state.rds"
"mse","ou",65,2065,1000493,1682,1.26958609819412,TRUE,FALSE,26,0,"existing",NA,"rep_0065_fit_ou.rds"
"mse","mse",65,2065,1000494,1682,0.426875301202138,TRUE,FALSE,7,0,"existing",NA,"rep_0065_fit_mse.rds"
"mse","rate_state",65,2065,1000495,1682,1.35747651656469,TRUE,FALSE,21,1,"existing",NA,"rep_0065_fit_rate_state.rds"
"mse","ou",66,2066,1000496,1374,1.11044398546219,TRUE,FALSE,28,0,"existing",NA,"rep_0066_fit_ou.rds"
"mse","mse",66,2066,1000497,1374,1.35403109788895,TRUE,FALSE,33,0,"existing",NA,"rep_0066_fit_mse.rds"
"mse","rate_state",66,2066,1000498,1374,4.00282638470332,FALSE,TRUE,100,0,"existing",NA,"rep_0066_fit_rate_state.rds"
"mse","ou",67,2067,1000499,2314,1.87170126438141,TRUE,FALSE,29,0,"existing",NA,"rep_0067_fit_ou.rds"
"mse","mse",67,2067,1000500,2314,0.581534234682719,TRUE,FALSE,7,0,"existing",NA,"rep_0067_fit_mse.rds"
"mse","rate_state",67,2067,1000501,2314,2.75032993555069,TRUE,FALSE,36,1,"existing",NA,"rep_0067_fit_rate_state.rds"
"mse","ou",68,2068,1000502,1565,1.0332700530688,TRUE,FALSE,23,0,"existing",NA,"rep_0068_fit_ou.rds"
"mse","mse",68,2068,1000503,1565,0.609920084476471,TRUE,FALSE,9,0,"existing",NA,"rep_0068_fit_mse.rds"
"mse","rate_state",68,2068,1000504,1565,0.431047050158183,TRUE,FALSE,8,1,"existing",NA,"rep_0068_fit_rate_state.rds"
"mse","ou",69,2069,1000505,1632,1.1311202843984,TRUE,FALSE,24,0,"existing",NA,"rep_0069_fit_ou.rds"
"mse","mse",69,2069,1000506,1632,0.428396650155385,TRUE,FALSE,7,0,"existing",NA,"rep_0069_fit_mse.rds"
"mse","rate_state",69,2069,1000507,1632,5.15070123275121,FALSE,TRUE,100,12,"existing",NA,"rep_0069_fit_rate_state.rds"
"mse","ou",70,2070,1000508,1711,1.26193945010503,TRUE,FALSE,26,0,"existing",NA,"rep_0070_fit_ou.rds"
"mse","mse",70,2070,1000509,1711,0.419760485490163,TRUE,FALSE,7,0,"existing",NA,"rep_0070_fit_mse.rds"
"mse","rate_state",70,2070,1000510,1711,6.2475942492485,FALSE,TRUE,100,1,"existing",NA,"rep_0070_fit_rate_state.rds"
"mse","ou",71,2071,1000511,2589,2.24360348383586,TRUE,FALSE,30,0,"existing",NA,"rep_0071_fit_ou.rds"
"mse","mse",71,2071,1000512,2589,0.641936067740122,TRUE,FALSE,7,0,"existing",NA,"rep_0071_fit_mse.rds"
"mse","rate_state",71,2071,1000513,2589,1.13963665167491,TRUE,FALSE,11,1,"existing",NA,"rep_0071_fit_rate_state.rds"
"mse","ou",72,2072,1000514,2197,1.9342623035113,TRUE,FALSE,31,0,"existing",NA,"rep_0072_fit_ou.rds"
"mse","mse",72,2072,1000515,2197,0.54093906879425,TRUE,FALSE,7,0,"existing",NA,"rep_0072_fit_mse.rds"
"mse","rate_state",72,2072,1000516,2197,7.03553833564122,FALSE,TRUE,100,1,"existing",NA,"rep_0072_fit_rate_state.rds"
"mse","ou",73,2073,1000517,6006,10.4995577494303,TRUE,FALSE,49,0,"existing",NA,"rep_0073_fit_ou.rds"
"mse","mse",73,2073,1000518,6006,12.9922639489174,TRUE,FALSE,49,0,"existing",NA,"rep_0073_fit_mse.rds"
"mse","rate_state",73,2073,1000519,6006,29.2127146482468,FALSE,TRUE,100,6579,"existing",NA,"rep_0073_fit_rate_state.rds"
"mse","ou",74,2074,1000520,1530,1.3450833161672,TRUE,FALSE,25,0,"existing",NA,"rep_0074_fit_ou.rds"
"mse","mse",74,2074,1000521,1530,1.94091478188833,TRUE,FALSE,34,0,"existing",NA,"rep_0074_fit_mse.rds"
"mse","rate_state",74,2074,1000522,1530,0.517026734352112,TRUE,FALSE,9,1,"existing",NA,"rep_0074_fit_rate_state.rds"
"mse","ou",75,2075,1000523,3527,4.53639161586761,TRUE,FALSE,43,0,"existing",NA,"rep_0075_fit_ou.rds"
"mse","mse",75,2075,1000524,3527,5.13825345039368,TRUE,FALSE,40,0,"existing",NA,"rep_0075_fit_mse.rds"
"mse","rate_state",75,2075,1000525,3527,15.1211217164993,FALSE,TRUE,100,0,"existing",NA,"rep_0075_fit_rate_state.rds"
"mse","ou",76,2076,1000526,2445,2.93351989984512,TRUE,FALSE,35,0,"existing",NA,"rep_0076_fit_ou.rds"
"mse","mse",76,2076,1000527,2445,0.624857183297475,TRUE,FALSE,6,0,"existing",NA,"rep_0076_fit_mse.rds"
"mse","rate_state",76,2076,1000528,2445,0.649456099669139,TRUE,FALSE,7,1,"existing",NA,"rep_0076_fit_rate_state.rds"
"mse","ou",77,2077,1000529,2249,2.14124691883723,TRUE,FALSE,30,0,"existing",NA,"rep_0077_fit_ou.rds"
"mse","mse",77,2077,1000530,2249,0.65787738164266,TRUE,FALSE,7,0,"existing",NA,"rep_0077_fit_mse.rds"
"mse","rate_state",77,2077,1000531,2249,0.436822700500488,TRUE,FALSE,5,1,"existing",NA,"rep_0077_fit_rate_state.rds"
"mse","ou",78,2078,1000532,3255,3.90650984843572,TRUE,FALSE,40,0,"existing",NA,"rep_0078_fit_ou.rds"
"mse","mse",78,2078,1000533,3255,4.43523376782735,TRUE,FALSE,40,0,"existing",NA,"rep_0078_fit_mse.rds"
"mse","rate_state",78,2078,1000534,3255,2.49515523513158,TRUE,FALSE,21,1,"existing",NA,"rep_0078_fit_rate_state.rds"
"mse","ou",79,2079,1000535,6002,10.4781835158666,TRUE,FALSE,49,0,"existing",NA,"rep_0079_fit_ou.rds"
"mse","mse",79,2079,1000536,6002,13.0133530020714,TRUE,FALSE,44,0,"existing",NA,"rep_0079_fit_mse.rds"
"mse","rate_state",79,2079,1000537,6002,30.2842004021009,FALSE,TRUE,100,17002,"existing",NA,"rep_0079_fit_rate_state.rds"
"mse","ou",80,2080,1000538,1743,1.46034103234609,TRUE,FALSE,29,0,"existing",NA,"rep_0080_fit_ou.rds"
"mse","mse",80,2080,1000539,1743,1.56730561653773,TRUE,FALSE,29,0,"existing",NA,"rep_0080_fit_mse.rds"
"mse","rate_state",80,2080,1000540,1743,6.54115458329519,FALSE,TRUE,100,1,"existing",NA,"rep_0080_fit_rate_state.rds"
"mse","ou",81,2081,1000541,2629,2.50017666419347,TRUE,FALSE,33,0,"existing",NA,"rep_0081_fit_ou.rds"
"mse","mse",81,2081,1000542,2629,0.769123967488607,TRUE,FALSE,7,0,"existing",NA,"rep_0081_fit_mse.rds"
"mse","rate_state",81,2081,1000543,2629,2.11361074844996,TRUE,FALSE,25,1,"existing",NA,"rep_0081_fit_rate_state.rds"
"mse","ou",82,2082,1000544,2297,1.93422653277715,TRUE,FALSE,30,0,"existing",NA,"rep_0082_fit_ou.rds"
"mse","mse",82,2082,1000545,2297,2.49088086684545,TRUE,FALSE,38,0,"existing",NA,"rep_0082_fit_mse.rds"
"mse","rate_state",82,2082,1000546,2297,0.692347681522369,TRUE,FALSE,9,1,"existing",NA,"rep_0082_fit_rate_state.rds"
"mse","ou",83,2083,1000547,4638,6.15513851642609,TRUE,FALSE,39,0,"existing",NA,"rep_0083_fit_ou.rds"
"mse","mse",83,2083,1000548,4638,7.51506866614024,TRUE,FALSE,39,0,"existing",NA,"rep_0083_fit_mse.rds"
"mse","rate_state",83,2083,1000549,4638,20.4370424310366,FALSE,TRUE,100,0,"existing",NA,"rep_0083_fit_rate_state.rds"
"mse","ou",84,2084,1000550,7611,21.7043221672376,TRUE,FALSE,60,0,"existing",NA,"rep_0084_fit_ou.rds"
"mse","mse",84,2084,1000551,7611,22.5974458654722,TRUE,FALSE,56,0,"existing",NA,"rep_0084_fit_mse.rds"
"mse","rate_state",84,2084,1000552,7611,37.6537406643232,FALSE,TRUE,100,0,"existing",NA,"rep_0084_fit_rate_state.rds"
"mse","ou",85,2085,1000553,1746,1.18011373281479,TRUE,FALSE,23,0,"existing",NA,"rep_0085_fit_ou.rds"
"mse","mse",85,2085,1000554,1746,0.458129080136617,TRUE,FALSE,7,0,"existing",NA,"rep_0085_fit_mse.rds"
"mse","rate_state",85,2085,1000555,1746,0.503728965918223,TRUE,FALSE,8,1,"existing",NA,"rep_0085_fit_rate_state.rds"
"mse","ou",86,2086,1000556,1794,1.30097271601359,TRUE,FALSE,23,0,"existing",NA,"rep_0086_fit_ou.rds"
"mse","mse",86,2086,1000557,1794,0.663194632530212,TRUE,FALSE,8,0,"existing",NA,"rep_0086_fit_mse.rds"
"mse","rate_state",86,2086,1000558,1794,5.68703974882762,FALSE,TRUE,100,0,"existing",NA,"rep_0086_fit_rate_state.rds"
"mse","ou",87,2087,1000559,3163,4.11433238188426,TRUE,FALSE,39,0,"existing",NA,"rep_0087_fit_ou.rds"
"mse","mse",87,2087,1000560,3163,4.51886786619822,TRUE,FALSE,36,0,"existing",NA,"rep_0087_fit_mse.rds"
"mse","rate_state",87,2087,1000561,3163,10.8555672486623,FALSE,TRUE,100,0,"existing",NA,"rep_0087_fit_rate_state.rds"
"mse","ou",88,2088,1000562,1415,1.39130831559499,TRUE,FALSE,31,0,"existing",NA,"rep_0088_fit_ou.rds"
"mse","mse",88,2088,1000563,1415,1.55013516743978,TRUE,FALSE,34,0,"existing",NA,"rep_0088_fit_mse.rds"
"mse","rate_state",88,2088,1000564,1415,5.70360243320465,TRUE,FALSE,98,1,"existing",NA,"rep_0088_fit_rate_state.rds"
"mse","ou",89,2089,1000565,3208,3.6001216173172,TRUE,FALSE,36,0,"existing",NA,"rep_0089_fit_ou.rds"
"mse","mse",89,2089,1000566,3208,3.84617590109507,TRUE,FALSE,33,0,"existing",NA,"rep_0089_fit_mse.rds"
"mse","rate_state",89,2089,1000567,3208,11.8782356659571,FALSE,TRUE,100,0,"existing",NA,"rep_0089_fit_rate_state.rds"
"mse","ou",90,2090,1000568,1806,1.94340459903081,TRUE,FALSE,33,0,"existing",NA,"rep_0090_fit_ou.rds"
"mse","mse",90,2090,1000569,1806,0.521496748924255,TRUE,FALSE,7,0,"existing",NA,"rep_0090_fit_mse.rds"
"mse","rate_state",90,2090,1000570,1806,7.09624621868134,FALSE,TRUE,100,4859,"existing",NA,"rep_0090_fit_rate_state.rds"
"mse","ou",91,2091,1000571,1751,1.50924126704534,TRUE,FALSE,29,0,"existing",NA,"rep_0091_fit_ou.rds"
"mse","mse",91,2091,1000572,1751,0.460061450799306,TRUE,FALSE,7,0,"existing",NA,"rep_0091_fit_mse.rds"
"mse","rate_state",91,2091,1000573,1751,5.98001091480255,FALSE,TRUE,100,0,"existing",NA,"rep_0091_fit_rate_state.rds"
"mse","ou",92,2092,1000574,1728,1.67159288326899,TRUE,FALSE,33,0,"existing",NA,"rep_0092_fit_ou.rds"
"mse","mse",92,2092,1000575,1728,1.57811305125554,TRUE,FALSE,30,0,"existing",NA,"rep_0092_fit_mse.rds"
"mse","rate_state",92,2092,1000576,1728,5.78415076732635,FALSE,TRUE,100,8292,"existing",NA,"rep_0092_fit_rate_state.rds"
"mse","ou",93,2093,1000577,4495,7.39608199993769,TRUE,FALSE,49,0,"existing",NA,"rep_0093_fit_ou.rds"
"mse","mse",93,2093,1000578,4495,7.46868028243383,TRUE,FALSE,45,0,"existing",NA,"rep_0093_fit_mse.rds"
"mse","rate_state",93,2093,1000579,4495,19.7260381499926,FALSE,TRUE,100,0,"existing",NA,"rep_0093_fit_rate_state.rds"
"mse","ou",94,2094,1000580,4456,6.60800300041835,TRUE,FALSE,43,0,"existing",NA,"rep_0094_fit_ou.rds"
"mse","mse",94,2094,1000581,4456,7.60864786704381,TRUE,FALSE,43,0,"existing",NA,"rep_0094_fit_mse.rds"
"mse","rate_state",94,2094,1000582,4456,17.6350983818372,FALSE,TRUE,100,0,"existing",NA,"rep_0094_fit_rate_state.rds"
"mse","ou",95,2095,1000583,1577,0.988543466726939,TRUE,FALSE,21,0,"existing",NA,"rep_0095_fit_ou.rds"
"mse","mse",95,2095,1000584,1577,1.56018939812978,TRUE,FALSE,30,0,"existing",NA,"rep_0095_fit_mse.rds"
"mse","rate_state",95,2095,1000585,1577,3.27169798612595,TRUE,FALSE,50,1,"existing",NA,"rep_0095_fit_rate_state.rds"
"mse","ou",96,2096,1000586,6053,13.1526152014732,TRUE,FALSE,58,0,"existing",NA,"rep_0096_fit_ou.rds"
"mse","mse",96,2096,1000587,6053,12.0875840822856,TRUE,FALSE,47,0,"existing",NA,"rep_0096_fit_mse.rds"
"mse","rate_state",96,2096,1000588,6053,9.66919958591461,TRUE,FALSE,36,1,"existing",NA,"rep_0096_fit_rate_state.rds"
"mse","ou",97,2097,1000589,2280,1.96147045294444,TRUE,FALSE,29,0,"existing",NA,"rep_0097_fit_ou.rds"
"mse","mse",97,2097,1000590,2280,0.634760868549347,TRUE,FALSE,7,0,"existing",NA,"rep_0097_fit_mse.rds"
"mse","rate_state",97,2097,1000591,2280,9.15470405022303,FALSE,TRUE,100,10912,"existing",NA,"rep_0097_fit_rate_state.rds"
"mse","ou",98,2098,1000592,1787,1.58457171519597,TRUE,FALSE,30,0,"existing",NA,"rep_0098_fit_ou.rds"
"mse","mse",98,2098,1000593,1787,0.473764900366465,TRUE,FALSE,7,0,"existing",NA,"rep_0098_fit_mse.rds"
"mse","rate_state",98,2098,1000594,1787,4.83918125232061,TRUE,FALSE,69,1,"existing",NA,"rep_0098_fit_rate_state.rds"
"mse","ou",99,2099,1000595,1763,1.26377350091934,TRUE,FALSE,24,0,"existing",NA,"rep_0099_fit_ou.rds"
"mse","mse",99,2099,1000596,1763,0.453184048334758,TRUE,FALSE,7,0,"existing",NA,"rep_0099_fit_mse.rds"
"mse","rate_state",99,2099,1000597,1763,0.490684350331624,TRUE,FALSE,8,1,"existing",NA,"rep_0099_fit_rate_state.rds"
"mse","ou",100,2100,1000598,2273,1.87490633328756,TRUE,FALSE,28,0,"existing",NA,"rep_0100_fit_ou.rds"
"mse","mse",100,2100,1000599,2273,0.536568999290466,TRUE,FALSE,6,0,"existing",NA,"rep_0100_fit_mse.rds"
"mse","rate_state",100,2100,1000600,2273,0.622863813241323,TRUE,FALSE,8,1,"existing",NA,"rep_0100_fit_rate_state.rds"
"rate_state","ou",1,3001,1000601,1361,0.909403268496195,TRUE,FALSE,21,0,"existing",NA,"rep_0001_fit_ou.rds"
"rate_state","mse",1,3001,1000602,1361,0.328915198644002,TRUE,FALSE,6,0,"existing",NA,"rep_0001_fit_mse.rds"
"rate_state","rate_state",1,3001,1000603,1361,1.27129600048065,TRUE,FALSE,30,0,"existing",NA,"rep_0001_fit_rate_state.rds"
"rate_state","ou",2,3002,1000604,1798,1.64974303245544,TRUE,FALSE,30,0,"existing",NA,"rep_0002_fit_ou.rds"
"rate_state","mse",2,3002,1000605,1798,5.81566484769185,FALSE,TRUE,100,0,"existing",NA,"rep_0002_fit_mse.rds"
"rate_state","rate_state",2,3002,1000606,1798,1.50442246596018,TRUE,FALSE,27,0,"existing",NA,"rep_0002_fit_rate_state.rds"
"rate_state","ou",3,3003,1000607,1166,0.938756517569224,TRUE,FALSE,23,0,"existing",NA,"rep_0003_fit_ou.rds"
"rate_state","mse",3,3003,1000608,1166,0.33500949939092,TRUE,FALSE,7,0,"existing",NA,"rep_0003_fit_mse.rds"
"rate_state","rate_state",3,3003,1000609,1166,0.878464953104655,TRUE,FALSE,22,0,"existing",NA,"rep_0003_fit_rate_state.rds"
"rate_state","ou",4,3004,1000610,2554,2.64155126810074,TRUE,FALSE,34,0,"existing",NA,"rep_0004_fit_ou.rds"
"rate_state","mse",4,3004,1000611,2554,0.987603120009104,TRUE,FALSE,8,0,"existing",NA,"rep_0004_fit_mse.rds"
"rate_state","rate_state",4,3004,1000612,2554,0.477771333853404,TRUE,FALSE,5,1,"existing",NA,"rep_0004_fit_rate_state.rds"
"rate_state","ou",5,3005,1000613,1721,1.16564340194066,TRUE,FALSE,22,0,"existing",NA,"rep_0005_fit_ou.rds"
"rate_state","mse",5,3005,1000614,1721,5.41034811735153,FALSE,TRUE,100,0,"existing",NA,"rep_0005_fit_mse.rds"
"rate_state","rate_state",5,3005,1000615,1721,0.564120999972026,TRUE,FALSE,9,1,"existing",NA,"rep_0005_fit_rate_state.rds"
"rate_state","ou",6,3006,1000616,1871,1.3342848499616,TRUE,FALSE,24,0,"existing",NA,"rep_0006_fit_ou.rds"
"rate_state","mse",6,3006,1000617,1871,0.42447270154953,TRUE,FALSE,6,0,"existing",NA,"rep_0006_fit_mse.rds"
"rate_state","rate_state",6,3006,1000618,1871,2.25192443132401,TRUE,FALSE,42,0,"existing",NA,"rep_0006_fit_rate_state.rds"
"rate_state","ou",7,3007,1000619,1878,1.88148311376572,TRUE,FALSE,33,0,"existing",NA,"rep_0007_fit_ou.rds"
"rate_state","mse",7,3007,1000620,1878,4.03771158059438,TRUE,FALSE,63,0,"existing",NA,"rep_0007_fit_mse.rds"
"rate_state","rate_state",7,3007,1000621,1878,0.550584733486176,TRUE,FALSE,8,1,"existing",NA,"rep_0007_fit_rate_state.rds"
"rate_state","ou",8,3008,1000622,4279,5.00625548362732,TRUE,FALSE,39,0,"existing",NA,"rep_0008_fit_ou.rds"
"rate_state","mse",8,3008,1000623,4279,8.0588048696518,TRUE,FALSE,50,0,"existing",NA,"rep_0008_fit_mse.rds"
